Export;EXP-2023-01 (20230710 20:20);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO;uur;µg/m³;20230415 08:00;20230415 09:00;5.88;2.31;5.2;19.21;4.37;1.86;1.07;5.02;3.09;2.04;1.92;4.07;1.84;2.94;2.16;3.42;1.9;2.26;1.92;2.72;0.88;4.23;1.74;5.51;13.54;0.62;4.47;0.38;1.25;0.93;4;1.38;0.86;1.18;0.99;0.8;10.08;1.81;0.28;0.41;0.13;0.32;0.32;7.59;-0.05
NO;uur;µg/m³;20230415 09:00;20230415 10:00;3.58;1.38;4.01;6.86;3.6;1.33;1.05;5.06;1.75;1.6;1.77;3.84;0.94;1.91;1.6;5.4;1.84;1.96;1.89;1.29;0.37;4.45;1.39;5.39;15.38;0.38;2.56;0.49;0.81;0.56;4.26;0.44;0.58;0.68;0.7;0.8;11.4;2.98;0.46;0.42;0.19;0.23;0.47;8.11;-0.02
NO;uur;µg/m³;20230415 10:00;20230415 11:00;1.75;0.93;1.91;6.38;2.46;0.91;0.86;6.01;0.29;1;0.78;2.31;0.61;1.14;1.26;4.46;1.71;1.26;0.7;0.88;-0.65;4.53;0.97;2.74;12.11;0.85;1.94;0.23;0.46;0.44;2.96;0.24;0.32;0.6;0.4;2.27;14.05;1.63;-0.04;0.47;-0.03;0.25;0.01;9.35;0
NO;uur;µg/m³;20230415 11:00;20230415 12:00;1.5;0.79;0.45;4.99;1.15;0.6;0.43;6.04;2.18;0.1;0.62;0.71;0.69;1;1.83;2.7;1.4;1.47;0.69;0.36;-0.38;4.44;1.17;3.26;10.38;0.65;0.68;0.22;0.45;0.47;2.92;0.34;0.22;1.37;0.29;0.6;14.51;1.4;-0.3;1.04;-0.06;0.32;0.17;9.86;0.05
NO;uur;µg/m³;20230415 12:00;20230415 13:00;1.47;0.64;0.25;4.51;0.56;0.5;0.48;5.62;3.06;-0.32;0.33;0.62;0.59;0.94;1.32;1.1;0.95;0.97;0.83;0.42;-0.46;5.44;1.25;3.39;1.53;1.08;0.54;0.31;0.51;0.37;1.87;0.31;0.12;0.6;0.28;0.65;12.77;1.43;-0.28;1.64;-0.22;0.22;0.59;10.18;0.17
NO;uur;µg/m³;20230415 13:00;20230415 14:00;1.58;0.48;0.25;4.09;0.81;0.58;0.19;5.75;1.96;0.67;0.15;0.46;0.62;0.98;1.24;1.38;1;2.86;0.71;0.49;-0.44;4.53;1.23;4;1.29;1.21;0.06;0.26;0.45;0.35;1.48;0.36;0.09;1.14;0.23;0.49;14.94;0.95;-0.3;0.34;-0.18;0.22;0.19;9.7;0.05
NO;uur;µg/m³;20230415 14:00;20230415 15:00;1.29;0.42;4.47;4.77;0.69;0.36;0.14;5.9;2.51;0.2;0.23;0.57;0.3;0.96;0.91;0.73;0.95;1.62;0.78;0.28;-0.49;3.6;1.06;3.22;1.03;1.28;0.2;0.27;0.48;0.27;1.44;0.05;-0.1;0.34;0.13;0.2;14.34;0.78;-0.57;1.63;-0.05;0.23;0.51;10.14;0.17
NO;uur;µg/m³;20230415 15:00;20230415 16:00;1.46;0.4;3.83;3.41;0.44;0.27;0.26;7.86;3.75;-0.08;0.16;0.7;0.26;1.24;0.84;0.66;0.85;1.98;0.51;0.59;-0.35;3.25;0.93;2.88;1.46;0.96;0.01;0.33;0.47;0.36;1.11;0.03;-0.21;0.27;0.17;0.49;14.21;0.87;-0.43;0.58;-0.04;0.24;0.2;12.43;0.07
NO;uur;µg/m³;20230415 16:00;20230415 17:00;2;0.35;1.59;3.49;0.47;0.15;0.08;5.27;1.4;0.39;0.25;0.51;0.24;1.32;0.85;0.42;1.63;1.37;0.38;0.37;-0.35;5.19;1.15;2.9;1.64;0.99;0.48;0.2;0.48;0.17;1.66;0.33;-0.12;0.43;0.07;0.52;16.45;0.41;-0.29;0.15;-0.12;0.16;0.25;12.29;0.02
NO;uur;µg/m³;20230415 17:00;20230415 18:00;0.88;0.24;0.26;3.12;0.35;0.16;0.39;3.82;1.54;0.11;0.14;0.69;0.26;1.84;1.16;1.01;1.04;0.98;0.72;0.23;-0.84;4.91;0.91;3.76;1.52;0.81;0.63;0.19;0.36;0.24;1.24;3.68;-0.2;0.2;0.05;0.46;13.9;0.37;-0.53;-0.08;-0.25;0.15;0.3;10.5;-0.04
NO;uur;µg/m³;20230415 18:00;20230415 19:00;0.74;0.26;0.1;2.56;0.35;0.12;0.22;2.93;0.84;-0.34;0.1;0.82;0.25;0.91;0.5;0.43;0.53;0.67;0.36;0.23;-0.68;3.82;0.5;2.73;1.08;0.8;-0.05;0.1;0.36;0.16;1.72;4.05;-0.23;0.19;0.14;0.25;13.46;0.32;-0.32;-0.03;-0.24;0.14;0.48;10.43;-0.12
NO;uur;µg/m³;20230415 19:00;20230415 20:00;0.59;0.27;0.05;2.84;0.18;0.05;-0.01;3.83;0.1;-0.36;-0.05;0.2;0.14;1.29;0.22;0.12;0.68;0.29;0.02;0.07;-0.83;2.66;0.36;2.5;0.83;0.73;-0.18;0.12;0.51;0.09;1.26;7.04;-0.26;0.21;0.01;0.13;7.75;0.51;-0.54;0.01;-0.27;0.1;0.05;7.72;0.07
NO;uur;µg/m³;20230415 20:00;20230415 21:00;0.52;0.28;0;2.77;0.44;0.11;0.04;1.9;-0.13;-0.53;0;0.13;0.2;0.88;0.22;0.09;0.53;0.36;-0.09;0.27;-1.01;3.26;0.26;2.25;0.59;0.62;-0.21;0.02;0.14;0.08;0.63;6.48;-0.12;0.1;0.08;0.1;8.21;0.25;-0.49;-0.08;-0.16;0.02;0.35;6.48;-0.07
NO;uur;µg/m³;20230415 21:00;20230415 22:00;0.46;0.19;0.05;3.01;0.43;-0.03;0;1.7;1.93;-0.19;-0.17;0.1;0.17;0.77;0.23;0.16;0.69;0.79;-0.05;0.21;-0.84;4.91;0.27;3.08;0.36;0.61;-0.25;0.02;0.15;0.16;1.19;7.69;-0.22;0.13;0.06;0.15;7.31;0.42;-0.33;-0.1;-0.16;0.15;0.12;9.87;-0.1
NO;uur;µg/m³;20230415 22:00;20230415 23:00;0.35;0.56;-0.07;4.41;-0.23;0;-0.02;0.9;0.56;0.03;-0.14;-0.02;0.11;0.68;0.2;0.09;0.95;0.58;0.01;0.2;-0.85;4.04;0.31;1.7;0.39;0.59;-0.29;0.05;0.15;0.15;0.58;7.19;-0.15;0.2;0.09;0.09;7.4;0.27;-0.34;-0.13;-0.26;0.07;0.28;10.37;0.02
NO;uur;µg/m³;20230415 23:00;20230416 00:00;0.44;0.29;-0.11;1.67;0.37;0.06;0.05;1.02;-0.48;-0.31;-0.11;-0.01;0.07;0.7;0.12;0.12;0.67;0.4;-0.03;0.33;-0.82;2.85;0.38;0.87;0.52;0.69;-0.25;0.04;0.15;0.12;0.77;8.18;-0.3;-0.04;0.05;0.24;7.93;0.27;-0.32;-0.11;-0.2;0.16;0.12;8.14;0.01
NO;uur;µg/m³;20230416 00:00;20230416 01:00;-0.13;0.56;0.16;2.74;0.2;0.16;0.12;0.68;1.11;0.26;0.13;0.1;0.14;0.41;0.33;-0.02;0.93;0.41;-0.04;0.24;0.07;1.89;0.14;0.98;0.33;0.24;0.26;0.27;0.18;0.46;0.42;6.33;0.07;-0.17;0.1;0.14;7.92;0.25;-0.16;-0.11;0.12;0;-0.67;7.18;0.28
NO;uur;µg/m³;20230416 01:00;20230416 02:00;-0.16;0.48;0.26;2.29;0.27;0.09;0.02;0.62;1.23;0.33;0.04;0.08;0.03;0.38;0.29;-0.03;0.35;0.59;-0.02;0.25;0.5;2.09;0;0.87;0.08;0.21;0.26;0.2;0.17;0.11;0.4;5.43;0.05;-0.16;0;0.17;3.66;0.08;-0.34;-0.02;0.15;0.01;-0.6;4.24;0.36
NO;uur;µg/m³;20230416 02:00;20230416 03:00;-0.14;0.31;0.22;1.62;0.11;0.01;0.04;0.31;0.55;0.46;0.05;0.06;0.05;0.56;0.23;0.06;0.01;0.29;0;0.23;0.34;0.69;-0.06;0.71;0.16;0.22;0.36;0.13;0.16;0.07;0.36;3.23;-0.04;-0.21;0.02;0.12;6.93;0.12;-0.06;-0.07;0.13;-0.11;-0.45;3.85;0.18
NO;uur;µg/m³;20230416 03:00;20230416 04:00;-0.22;0.42;0.12;1.11;0.32;0.1;0.15;0.23;2.42;0.28;0.11;-0.03;0.13;0.81;0.06;-0.16;0.13;0.32;-0.17;0.23;0.43;0.61;-0.09;0.66;0.15;0.15;0.56;0.21;0.27;0.08;0.36;2.93;0.04;-0.15;0.07;-0.11;6.82;-0.05;-0.2;-0.02;0.08;0.06;-0.65;2.92;0.29
NO;uur;µg/m³;20230416 04:00;20230416 05:00;-0.23;0.3;0.07;0.8;0.32;0.06;0.05;0.43;0.86;0.4;0;0.15;0.24;0.52;0.1;0.08;0.14;0.23;-0.2;0.38;0.22;1.05;-0.06;0.57;0.08;0.28;0.97;0.18;0.25;0.05;0.2;3.75;0.12;-0.11;0.04;-0.02;2.26;0.01;-0.12;-0.03;0.08;0.16;-0.38;1.68;0.21
NO;uur;µg/m³;20230416 05:00;20230416 06:00;-0.08;0.42;0.15;0.86;0.27;-0.03;0.04;0.72;1.76;0.25;0.02;0.06;0.07;0.58;0.17;-0.02;0.17;0.3;-0.04;0.2;0.18;1.16;;0.85;0.03;0.1;0.71;0.22;0.12;0.04;0.24;3.81;-0.02;-0.13;0.04;-0.1;2.46;-0.1;-0.29;-0.03;-0.02;-0.06;-0.35;2.75;0.31
NO;uur;µg/m³;20230416 06:00;20230416 07:00;;0.39;;2.96;;;0.2;;;;0.05;;0.31;;;;;;-0.03;;;;0.01;;;;0.78;;0.26;;;5.44;-0.09;-0.03;0.16;;;0.28;;0.41;;;;;1.06
NO;uur;µg/m³;20230416 07:00;20230416 08:00;0.32;0.21;;2.18;0.47;0.2;0.24;0.66;1.91;0.22;0.05;0.14;0.3;2.6;0.27;0.11;0.32;0.7;0.07;0.65;0.42;1.37;0.22;1.53;0.19;0.1;1.05;0.32;0.36;0.21;0.51;5.18;0;-0.04;0.09;0.12;2.78;0.49;-0.12;2.17;0.04;0.59;-0.46;3.87;1.38
NO;uur;µg/m³;20230416 08:00;20230416 09:00;0.82;0.35;0.41;3.14;0.57;0.25;0.16;1.69;4.64;1.17;0.15;0.23;0.37;2.08;0.32;0.67;0.45;0.55;0.41;0.64;0.38;1.8;0.36;2.77;0.98;0.07;1.32;0.32;0.29;0.36;1.1;8.91;0.23;-0.02;0.2;0.19;11.26;0.69;-0.14;0.24;0.35;1.34;-0.23;4.86;0.81
NO;uur;µg/m³;20230416 09:00;20230416 10:00;1.66;0.96;0.41;5.62;0.58;0.68;0.26;1.97;5.73;1.75;0.44;0.83;0.57;1.88;0.39;0.69;0.83;0.7;0.68;0.85;0.15;2.68;0.63;2.77;0.73;0.15;0.92;0.3;0.67;0.4;1.37;7.64;0.31;0.17;0.37;0.25;11.8;0.7;0.33;0.36;0.38;1.84;0.22;8.99;0.83
NO;uur;µg/m³;20230416 10:00;20230416 11:00;1.52;2.21;0.42;6.02;0.76;2.76;0.51;3.48;5.97;3.05;0.89;0.85;0.46;0.86;0.58;0.72;0.69;0.93;0.71;1.54;0.62;4.14;0.7;4.56;1.05;0.06;2.29;0.54;0.72;0.41;1.63;8.78;0.46;0.17;0.36;0.41;16.48;1.18;0.41;0.6;0.48;1.23;-0.03;9.41;0.74
NO;uur;µg/m³;20230416 11:00;20230416 12:00;1.8;0.59;0.62;6.83;0.7;0.58;0.39;6.27;8.92;3.27;1.02;0.85;0.34;1.1;0.56;0.67;0.57;1.04;0.58;1.17;0.52;3.82;0.85;3.66;1.18;0.2;2.59;0.57;0.8;0.58;2.12;9.55;0.57;0.84;0.35;0.49;13.71;1.49;0.18;0.45;0.34;0.67;-0.2;9.37;1.03
NO;uur;µg/m³;20230416 12:00;20230416 13:00;1.01;0.77;0.64;9.69;0.75;0.9;0.59;4.46;7.41;3.5;0.84;0.88;0.89;0.75;0.55;0.69;0.74;0.98;0.55;1.32;0.72;4.63;0.91;4.56;1.4;0.36;3.66;0.57;1.63;0.61;3.06;14.2;0.4;0.99;0.23;0.24;8.59;1.36;-0.18;0.49;0.34;0.33;0.13;7.59;1
NO;uur;µg/m³;20230416 13:00;20230416 14:00;0.75;0.93;0.71;9.74;0.81;0.89;0.66;6.14;6.54;3.69;1.07;1.05;0.69;1.16;0.78;2.07;0.89;0.77;1;1.81;0.63;5.74;0.85;4.9;1.58;0.44;4.44;0.67;1.67;0.98;2.55;15.54;0.73;1.39;0.28;0.31;10.07;0.99;0.17;0.46;0.42;0.27;0.13;9.36;0.56
NO;uur;µg/m³;20230416 14:00;20230416 15:00;0.93;0.83;0.36;11.94;0.77;0.88;0.75;5.42;6.43;4.1;1.53;1.2;0.84;0.97;0.5;0.76;0.81;1.04;0.63;1.57;0.03;6.22;0.71;4.83;1.39;0.41;4.07;0.73;2.08;0.85;2.33;10.81;0.72;1.5;0.28;0.55;9.11;1.38;0.53;0.47;0.5;0.22;-0.15;13.35;0.76
NO;uur;µg/m³;20230416 15:00;20230416 16:00;0.94;0.73;0.85;12.34;0.9;1.26;0.56;5.51;5.19;3.47;1.14;1.2;1.24;0.91;0.74;1.12;0.71;1.87;0.83;1.54;0.45;5.01;0.75;3.98;1.53;0.3;4.28;0.52;1.44;0.42;2.37;3.84;0.4;0.98;0.2;0.33;7.6;1.14;0.59;0.3;0.28;0.37;-0.11;11.33;0.74
NO;uur;µg/m³;20230416 16:00;20230416 17:00;1.12;0.58;0.77;10.36;0.93;1.09;0.56;6.48;5.05;3.47;0.96;1.18;0.8;0.64;0.62;1.52;0.57;1.17;0.48;0.7;0.6;7.87;0.95;3.94;1.73;0.44;2.35;0.32;0.78;0.58;3.12;8.43;0.55;0.73;0.18;0.33;7.48;1;0.07;0.29;0.18;0.48;-0.37;8.07;0.59
NO;uur;µg/m³;20230416 17:00;20230416 18:00;0.65;0.61;0.85;6.63;0.67;0.87;0.4;4.35;4.93;2.76;0.45;0.55;0.42;0.58;0.57;0.3;0.69;0.9;0.31;0.42;0.51;6.79;0.39;3.69;1.68;0.19;2;0.35;0.58;0.53;3.14;11.47;0.35;0.51;0.24;0.16;8.53;0.96;0.11;0.26;0.11;0.27;-0.43;8.96;0.46
NO;uur;µg/m³;20230416 18:00;20230416 19:00;0.5;0.3;0.07;4.5;0.36;0.3;0.23;6.07;4.77;2.14;0.32;0.69;0.42;1.28;0.15;0.31;0.64;0.63;0.12;0.49;0.34;6.43;0.22;3.37;1.66;0;1.95;0.29;0.4;0.34;2.3;8.42;0.22;0.1;0.25;0.26;8.66;0.32;-0.03;0.12;0.11;0.17;-0.5;7.12;0.46
NO;uur;µg/m³;20230416 19:00;20230416 20:00;0.18;0.29;0.29;3.98;0.17;0.09;0.22;2.9;2.14;1.83;0.02;0.22;0.28;1.69;0.19;-0.04;0.44;0.33;0;0.36;0.28;4.03;0.07;3.99;0.98;0.13;1.35;0.19;0.25;0.28;2.3;0.42;0.14;0.25;0.2;-0.03;4.12;0.4;-0.23;-0.06;0.11;0.12;-0.82;8.69;0.26
NO;uur;µg/m³;20230416 20:00;20230416 21:00;0.22;0.35;0.21;6.63;0.24;0.2;0.23;1.18;3.26;1.71;0.21;0.27;0.25;2.28;0.14;0.11;0.46;0.3;0.01;0.3;0.15;3.03;0.02;2.19;0.75;0.05;0.53;0.23;0.16;0.18;1.06;2.21;0;-0.03;0.11;0.01;2.1;0.24;-0.08;-0.02;0.16;0.02;-0.78;7.3;0.35
NO;uur;µg/m³;20230416 21:00;20230416 22:00;0.25;0.29;0.27;3.68;0.27;0.15;0.16;0.66;2.48;1.61;0.16;0.08;-0.01;0.93;0.04;0.09;0.53;0.23;-0.12;0.1;0.15;5.85;-0.02;2.75;0.96;0.04;0.85;0.11;0.04;0.19;0.64;1.56;0.11;-0.07;0.06;-0.19;2.49;0.2;-0.24;-0.06;0.13;-0.05;-0.52;4.9;0.23
NO;uur;µg/m³;20230416 22:00;20230416 23:00;-0.06;0.31;0.09;2.66;0.22;0.13;0.15;0.7;2.92;1.32;0.2;0.25;0;0.35;0.17;0.02;0.22;0.08;-0.16;0.11;0.24;2.98;0.02;1.63;0.92;0.11;0.92;0.17;0.06;0.14;0.69;0.43;-0.03;-0.12;0.16;0.17;8.13;0.1;-0.22;-0.01;0.04;-0.03;-0.49;4.89;0.13
NO;uur;µg/m³;20230416 23:00;20230417 00:00;0.03;0.26;0.13;1.76;0.34;0.17;0.15;0.96;0.02;1.11;0.06;0.13;-0.03;0.35;0.32;0.06;0.22;0.27;-0.18;0.31;0.1;2.17;-0.04;1.03;1.16;-0.05;1.01;0.21;0.02;-0.02;1.6;0.81;-0.03;-0.1;0.19;0.19;5.73;-0.01;0.08;0.12;0.18;0.02;-0.79;2.71;0.32
NO;uur;µg/m³;20230417 00:00;20230417 01:00;-0.23;0.27;0.46;0.17;0.08;0.27;0.14;0.41;1.48;0.16;0.03;0.28;-0.13;0.55;0.04;0.11;0.08;0.32;0.11;0.57;-0.4;0.98;0.24;0.62;0.71;0.31;0.54;0.17;-0.19;0.03;0.52;-0.04;0.5;-0.05;0.24;-0.02;1.52;0.15;-0.09;0.35;-0.11;0.06;0.41;0.9;0.02
NO;uur;µg/m³;20230417 01:00;20230417 02:00;0.03;0.18;0.32;0.18;0.09;0.42;0.1;0.23;2.63;-0.4;-0.37;0.17;-0.23;1.22;-0.23;0.17;0.1;0.3;-0.02;0.45;-0.07;0.69;0.18;0.28;0.88;0.34;0.37;0.21;-0.03;-0.04;0.42;-0.01;0.33;-0.18;0.18;0.14;1.92;-0.01;-0.1;0.39;-0.23;0.09;0.09;0.89;0
NO;uur;µg/m³;20230417 02:00;20230417 03:00;-0.07;0.18;0.56;0.07;0.04;0.2;0.13;0.1;2.08;-0.67;-0.31;0.18;-0.03;0.59;0.06;-0.07;0.02;0.32;-0.01;0.44;-0.44;0.19;0;0.33;1.45;0.3;0.54;0.22;0.05;-0.03;0.31;0.02;0.3;-0.18;0.09;0.16;2.78;-0.02;-0.14;0.31;-0.32;0;-0.04;0.15;-0.02
NO;uur;µg/m³;20230417 03:00;20230417 04:00;0.12;0.15;0.45;1.38;0.13;0.14;0.09;0.35;1.66;-0.68;-0.18;0.25;-0.17;0.1;-0.04;-0.02;0.05;0.22;0.05;0.39;-0.07;1.25;0.04;0.8;3.2;0.14;0.33;0.17;-0.12;-0.12;0.26;0.01;0.37;-0.1;0.17;-0.07;1.24;-0.01;-0.16;0.46;-0.08;0.02;0.25;0.09;-0.03
NO;uur;µg/m³;20230417 04:00;20230417 05:00;0.5;0.13;0.53;2.92;0.12;0.42;0.02;0.58;2.85;-0.38;-0.22;0.09;-0.06;0.37;-0.01;0.03;0.01;0.3;0.12;0.43;-0.36;1.87;0.19;6.77;8.59;0.17;0.6;0.17;-0.05;-0.06;0.78;-0.07;0.41;-0.15;0.25;1.13;6.92;0.14;0.01;0.38;-0.14;-0.02;0.11;2.25;-0.01
NO;uur;µg/m³;20230417 05:00;20230417 06:00;1.22;0.14;0.61;3.88;0.25;0.52;0.11;2.78;5.18;-0.41;-0.1;0.73;-0.16;0.28;0.05;0.07;0.55;1.74;0.17;0.47;-0.15;2.61;0.34;9.16;30.08;0.32;2.95;0.16;-0.06;0.09;2.16;0.09;0.41;-0.11;0.2;0.2;8.8;0.35;-0.08;0.4;-0.16;0;-0.05;10;0.04
NO;uur;µg/m³;20230417 06:00;20230417 07:00;2.44;0.75;0.52;7;0.14;0.43;0.05;5.81;7.39;0.6;-0.11;0.24;0.05;0.71;0.12;0.16;1.17;5;1.31;1.17;-0.33;3.1;0.72;11.61;22.69;0.34;7.88;0.23;1.21;0.34;5.77;0.19;0.94;0.22;0.38;0.43;14.84;0.69;-0.11;0.6;-0.14;0.38;0.28;29.52;0.03
NO;uur;µg/m³;20230417 07:00;20230417 08:00;1.95;0.78;0.79;12.25;0.2;0.81;0.1;4.43;9.58;1.96;0.14;0.96;0.07;0.62;0.46;1.68;2.02;5.02;0.77;30.41;-0.25;10.49;1.23;14.28;26.68;0.34;14.92;0.3;3.72;0.83;4.78;0.28;1.23;2.82;0.62;3.22;24.58;1.33;0.09;0.55;-0.15;1.12;0.36;29.12;0.43
NO;uur;µg/m³;20230417 08:00;20230417 09:00;1.36;1.94;1.03;10.62;0.62;1.1;0.21;4.43;8.42;1.87;0.4;0.85;0.47;0.85;1.26;0.88;1.47;5.96;1.22;1.04;-0.1;10.65;1.34;11.84;21.92;0.34;16.77;0.42;0.06;0.83;5.02;0.24;1.42;1.05;1.48;1.21;18.07;1.67;0.34;1.09;0.28;1.92;1.03;30.08;1.5
NO;uur;µg/m³;20230417 09:00;20230417 10:00;1.85;3.44;1.14;14.65;0.73;1.2;0.28;5.59;8.37;2.13;2;1.31;1.64;1.28;1.9;1.01;2.67;8.75;1.2;63.3;0.67;9.42;2.2;14.95;18.31;0.26;23.87;0.63;0.34;0.89;4.64;0.33;1.49;0.73;1.48;1.16;19.21;3.23;0.81;1.24;0.47;2.29;0.85;23.66;2.75
NO;uur;µg/m³;20230417 10:00;20230417 11:00;1.9;1.72;1.24;12.58;1.15;1.69;0.34;6.39;7.64;1.99;3.72;2;2.68;2.24;2.51;0.99;4.15;3.75;1.98;19.98;1.2;8.92;2.89;10.76;19.03;;36.62;1;0.44;0.92;5.34;0.94;1.48;1.52;1.32;1.37;12.87;2.39;1.14;3.57;1;2.2;1.17;22.26;1.38
NO;uur;µg/m³;20230417 11:00;20230417 12:00;1.97;1.13;1.25;14.77;1.38;1.61;0.76;4.67;6.16;2.67;1.04;3.38;1;2.09;3.44;1.14;3.65;22.97;1.63;2.72;0.61;10.57;3.58;9.62;22.51;;11.12;1.16;1.08;0.8;4.06;1.79;1.56;1.9;1.1;0.63;10.76;3.79;0.95;1.29;0.98;0.74;0.81;20.01;1.1
NO;uur;µg/m³;20230417 12:00;20230417 13:00;2.77;2.62;1.88;9.6;2.17;1.86;1.31;3.89;5.18;2.46;1.57;4.33;0.94;1.67;4.35;1.7;3.18;21.81;2.25;1.99;1.03;10.61;3.83;8.38;19.96;;3.39;0.86;1.17;0.59;5.97;3.02;1.24;1.38;0.88;0.86;10.92;2.54;0.81;1.25;1.82;0.82;1.61;11.46;0.8
NO;uur;µg/m³;20230417 13:00;20230417 14:00;1.56;0.76;1.61;8.31;1.64;1.13;0.81;5.5;6.29;2.14;2.79;2.89;0.47;1.28;3.15;1.77;1.65;4.66;2.05;1.82;0.76;7.12;2.02;7.76;9.27;1.65;5.3;0.53;1.09;0.44;4.14;1.98;1.19;0.8;0.73;0.48;10.14;1.75;0.39;2.85;0.65;2.31;1.54;18.05;0.55
NO;uur;µg/m³;20230417 14:00;20230417 15:00;1.23;1.96;1.34;7.42;0.88;0.84;0.67;4.63;6.58;1.65;0.56;2.5;0.35;1.38;2.87;1.87;1.26;5.24;1.3;1.2;0.2;5.15;1.19;7.56;3.59;1.34;4.16;0.76;0.87;0.4;3.53;1.57;1.19;1.94;0.45;0.32;8.34;1.65;0.39;1.09;0.11;2;1.14;11.86;0.46
NO;uur;µg/m³;20230417 15:00;20230417 16:00;0.64;1.5;0.86;6.21;0.73;1.56;0.43;3.79;6.46;1.23;0.48;1.83;0.17;1.28;3.57;1.56;1.73;2.69;1.18;1.73;0.53;5.44;0.86;6.78;2.93;1.49;2.67;1.07;0.45;0.64;3.01;0.81;1.11;1.37;0.18;5.47;10.52;1.24;1.16;1.13;0.13;0.59;0.76;15.49;0.4
NO;uur;µg/m³;20230417 16:00;20230417 17:00;0.77;0.95;0.72;4.76;0.49;0.66;0.24;4.21;7.96;2.12;0.11;1.44;0.13;0.8;1.9;2.17;1.38;2.31;1.01;1.04;-0.12;5.68;0.93;4.7;3.05;1.68;1.38;0.56;0.17;0.23;3.28;0.53;0.76;0.68;0.18;2.24;9.97;1.53;0.05;0.91;0.08;0.1;0.54;12.81;0.15
NO;uur;µg/m³;20230417 17:00;20230417 18:00;0.86;0.51;0.63;3.65;0.42;3.69;0.15;4.84;3.71;-0.83;0.26;0.79;0.02;0.85;1.64;1.34;1.53;0.61;1.08;0.92;0.45;5.83;1.15;5.24;3.27;1.5;0.81;0.44;-0.01;0.24;2.88;0.61;0.67;0.46;0.15;0.64;8.48;1.1;0.07;0.89;0.02;0.2;0.57;7.17;0.19
NO;uur;µg/m³;20230417 18:00;20230417 19:00;0.53;0.55;0.58;3.39;0.15;1.09;0.07;4.24;3.64;-0.53;0.28;0.33;0;0.49;0.73;0.69;0.82;0.55;0.62;0.38;-0.02;4.43;0.89;3.43;1.71;1.01;0.57;0.36;0.12;0.15;2.12;0.12;0.53;0.22;0.17;0.26;11.86;1.02;0.03;0.51;0.22;0.05;0.83;6.66;0.24
NO;uur;µg/m³;20230417 19:00;20230417 20:00;1.2;0.54;0.48;2.91;0.01;3.33;0.02;5.26;4.05;-0.52;-0.05;0.38;0.02;0.33;0.21;0.17;0.6;0.49;0.26;0.42;-0.25;4.03;0.59;4.44;1.73;0.46;0.42;0.44;-0.06;0.12;1.85;0.08;0.39;0.5;0.2;0.17;15.55;0.54;0.08;1.02;0.79;-0.04;0.12;7.23;0.13
NO;uur;µg/m³;20230417 20:00;20230417 21:00;1.36;0.41;0.45;3.08;0.22;1.44;0.04;4.45;4.83;-0.6;0.11;0.36;-0.05;0.54;0.1;0.12;0.46;0.5;0.13;0.61;-0.57;2.98;0.3;4.21;1.15;0.23;0.69;0.26;0;0.06;1.43;0.04;0.4;0.02;0.21;0.13;9.17;0.49;0.07;1.17;0.19;-0.05;0.02;5.28;0
NO;uur;µg/m³;20230417 21:00;20230417 22:00;0.63;0.35;0.58;2.18;0.04;1.54;0.09;4.75;6.05;-1;0.12;0.13;-0.06;0.38;0.06;0.08;2.23;0.37;0.31;0.45;-0.54;4.23;0.35;4.93;2.65;0.18;0.64;0.37;-0.09;0.08;2.22;0.07;0.5;-0.12;0.14;0.12;6.16;0.25;-0.12;0.68;0.23;-0.01;0.14;2.88;0.02
NO;uur;µg/m³;20230417 22:00;20230417 23:00;0.1;0.23;0.41;1.64;0.19;3.54;0.1;1.01;2.59;-0.83;-0.17;0.19;-0.09;0.49;0.14;0.2;6.49;0.42;0.18;0.35;-0.41;1.88;0.19;3.61;1.59;0.06;0.53;0.3;-0.19;-0.01;1.16;-0.03;0.6;-0.12;0.13;0.13;3.58;0.47;0.01;0.4;-0.17;0.03;0.12;3.81;0.14
NO;uur;µg/m³;20230417 23:00;20230418 00:00;0.18;0.25;0.45;3.51;-0.21;1.31;0.13;0.83;1.96;-0.86;0.09;0.27;-0.02;0.46;0.14;0.12;1.62;0.5;0.19;0.37;-0.44;3.14;0.17;0.96;1.08;0.17;0.49;0.16;-0.03;-0.02;1.35;-0.07;0.42;-0.17;0.09;0.29;2.54;0.27;0.07;0.42;-0.21;0;0.09;3.63;0.2
NO;uur;µg/m³;20230418 00:00;20230418 01:00;0.66;0.93;0.02;0.78;0.28;2.74;0.1;0.61;0.9;0.44;-0.76;-0.37;0.47;1.15;0.24;0.23;0.28;0.31;0.19;0.13;0.41;0.52;0.11;1.11;1.45;0.25;0.56;0;-0.09;0.04;2.66;0.14;0.52;0.19;0.44;0.17;1;0.27;0.07;-0.07;0.14;0.19;-0.47;0.38;0.17
