,date-time,year,month,day,hour,NH3_Vredepeel,NH3_Zegveld,NH3_Wekerom
4736,2022-07-17 8:00:00,2022,7,17,8,23.42,4.03,5.40
4737,2022-07-17 9:00:00,2022,7,17,9,16.84,4.16,4.65
4738,2022-07-17 10:00:00,2022,7,17,10,13.24,3.52,4.42
4739,2022-07-17 11:00:00,2022,7,17,11,13.18,3.20,4.47
4740,2022-07-17 12:00:00,2022,7,17,12,15.06,2.94,4.04
4741,2022-07-17 13:00:00,2022,7,17,13,12.71,2.42,4.55
4742,2022-07-17 14:00:00,2022,7,17,14,10.55,2.90,5.15
4743,2022-07-17 15:00:00,2022,7,17,15,12.78,2.56,6.41
4744,2022-07-17 16:00:00,2022,7,17,16,12.08,2.87,5.32
4745,2022-07-17 17:00:00,2022,7,17,17,15.85,3.15,4.86
4746,2022-07-17 18:00:00,2022,7,17,18,34.98,4.33,4.67
4747,2022-07-17 19:00:00,2022,7,17,19,48.21,7.49,12.62
4748,2022-07-17 20:00:00,2022,7,17,20,29.34,10.44,13.55
4749,2022-07-17 21:00:00,2022,7,17,21,17.78,19.28,35.95
4750,2022-07-17 22:00:00,2022,7,17,22,18.13,25.43,27.73
4751,2022-07-17 23:00:00,2022,7,17,23,34.53,12.69,32.05
4752,2022-07-18 0:00:00,2022,7,18,0,38.06,18.77,33.83
4753,2022-07-18 1:00:00,2022,7,18,1,39.33,22.28,57.21
4754,2022-07-18 2:00:00,2022,7,18,2,27.66,39.49,34.27
4755,2022-07-18 3:00:00,2022,7,18,3,24.09,24.29,44.64
4756,2022-07-18 4:00:00,2022,7,18,4,19.99,28.47,41.56
4757,2022-07-18 5:00:00,2022,7,18,5,26.66,14.97,52.30
4758,2022-07-18 6:00:00,2022,7,18,6,23.39,13.56,23.19
4759,2022-07-18 7:00:00,2022,7,18,7,28.67,14.92,16.40
4760,2022-07-18 8:00:00,2022,7,18,8,27.50,14.45,8.32
4761,2022-07-18 9:00:00,2022,7,18,9,16.52,12.14,5.23
4762,2022-07-18 10:00:00,2022,7,18,10,19.25,11.18,3.67
4763,2022-07-18 11:00:00,2022,7,18,11,13.92,7.81,2.87
4764,2022-07-18 12:00:00,2022,7,18,12,10.95,6.80,3.41
4765,2022-07-18 13:00:00,2022,7,18,13,8.21,7.46,5.88
4766,2022-07-18 14:00:00,2022,7,18,14,6.82,6.47,7.20
4767,2022-07-18 15:00:00,2022,7,18,15,10.43,6.46,9.37
4768,2022-07-18 16:00:00,2022,7,18,16,13.29,5.71,9.49
4769,2022-07-18 17:00:00,2022,7,18,17,14.91,5.89,11.60
4770,2022-07-18 18:00:00,2022,7,18,18,25.00,8.41,9.27
4771,2022-07-18 19:00:00,2022,7,18,19,28.54,14.89,32.42
4772,2022-07-18 20:00:00,2022,7,18,20,30.47,23.05,29.55
4773,2022-07-18 21:00:00,2022,7,18,21,30.55,22.61,31.30
4774,2022-07-18 22:00:00,2022,7,18,22,36.78,34.32,57.99
4775,2022-07-18 23:00:00,2022,7,18,23,33.35,22.57,58.54
4776,2022-07-19 0:00:00,2022,7,19,0,28.01,33.88,54.00
4777,2022-07-19 1:00:00,2022,7,19,1,24.66,33.88,53.25
4778,2022-07-19 2:00:00,2022,7,19,2,34.25,27.43,73.67
4779,2022-07-19 3:00:00,2022,7,19,3,53.35,23.63,51.57
4780,2022-07-19 4:00:00,2022,7,19,4,46.02,31.43,51.61
4781,2022-07-19 5:00:00,2022,7,19,5,54.45,48.31,88.08
4782,2022-07-19 6:00:00,2022,7,19,6,55.01,25.37,62.54
4783,2022-07-19 7:00:00,2022,7,19,7,29.59,16.49,29.09
4784,2022-07-19 8:00:00,2022,7,19,8,31.48,14.07,15.62
4785,2022-07-19 9:00:00,2022,7,19,9,27.37,12.64,9.35
4786,2022-07-19 10:00:00,2022,7,19,10,19.77,12.10,8.57
4787,2022-07-19 11:00:00,2022,7,19,11,13.94,10.16,7.08
4788,2022-07-19 12:00:00,2022,7,19,12,10.98,10.14,7.68
4789,2022-07-19 13:00:00,2022,7,19,13,9.19,11.92,6.93
4790,2022-07-19 14:00:00,2022,7,19,14,7.31,9.68,7.61
4791,2022-07-19 15:00:00,2022,7,19,15,6.54,9.21,8.14
4792,2022-07-19 16:00:00,2022,7,19,16,6.38,10.34,7.22
4793,2022-07-19 17:00:00,2022,7,19,17,6.33,10.48,7.35
4794,2022-07-19 18:00:00,2022,7,19,18,7.42,10.04,6.95
4795,2022-07-19 19:00:00,2022,7,19,19,8.35,15.79,17.10
4796,2022-07-19 20:00:00,2022,7,19,20,10.13,18.45,56.08
4797,2022-07-19 21:00:00,2022,7,19,21,12.56,22.50,91.47
4798,2022-07-19 22:00:00,2022,7,19,22,14.80,12.46,67.53
4799,2022-07-19 23:00:00,2022,7,19,23,16.45,10.95,62.10
4800,2022-07-20 0:00:00,2022,7,20,0,18.77,11.91,43.50
4801,2022-07-20 1:00:00,2022,7,20,1,21.97,16.16,38.94
4802,2022-07-20 2:00:00,2022,7,20,2,21.87,16.06,28.38
4803,2022-07-20 3:00:00,2022,7,20,3,26.92,15.40,26.89
4804,2022-07-20 4:00:00,2022,7,20,4,41.95,6.73,23.05
4805,2022-07-20 5:00:00,2022,7,20,5,31.70,6.57,19.65
4806,2022-07-20 6:00:00,2022,7,20,6,15.36,6.69,15.20
4807,2022-07-20 7:00:00,2022,7,20,7,13.62,5.85,11.63
4808,2022-07-20 8:00:00,2022,7,20,8,15.07,4.57,9.02
4809,2022-07-20 9:00:00,2022,7,20,9,16.65,3.43,6.54
4810,2022-07-20 10:00:00,2022,7,20,10,15.20,3.42,6.89
4811,2022-07-20 11:00:00,2022,7,20,11,13.56,4.32,5.07
4812,2022-07-20 12:00:00,2022,7,20,12,11.89,2.72,3.97
4813,2022-07-20 13:00:00,2022,7,20,13,8.76,3.84,4.29
4814,2022-07-20 14:00:00,2022,7,20,14,8.75,5.08,5.82
4815,2022-07-20 15:00:00,2022,7,20,15,10.95,5.04,6.33
4816,2022-07-20 16:00:00,2022,7,20,16,11.61,5.00,7.97
4817,2022-07-20 17:00:00,2022,7,20,17,8.95,6.32,7.61
4818,2022-07-20 18:00:00,2022,7,20,18,12.41,9.36,7.50
4819,2022-07-20 19:00:00,2022,7,20,19,23.55,12.25,20.88
4820,2022-07-20 20:00:00,2022,7,20,20,29.25,10.26,23.82
4821,2022-07-20 21:00:00,2022,7,20,21,15.57,12.47,22.73
4822,2022-07-20 22:00:00,2022,7,20,22,4.76,9.76,16.09
4823,2022-07-20 23:00:00,2022,7,20,23,4.51,12.74,6.90
4824,2022-07-21 0:00:00,2022,7,21,0,8.20,10.30,4.50
4825,2022-07-21 1:00:00,2022,7,21,1,10.23,16.07,6.99
4826,2022-07-21 2:00:00,2022,7,21,2,9.87,12.95,11.71
4827,2022-07-21 3:00:00,2022,7,21,3,9.37,10.32,11.90
4828,2022-07-21 4:00:00,2022,7,21,4,11.67,11.71,11.78
4829,2022-07-21 5:00:00,2022,7,21,5,11.85,12.93,8.33
4830,2022-07-21 6:00:00,2022,7,21,6,9.48,15.18,8.69
4831,2022-07-21 7:00:00,2022,7,21,7,7.35,14.83,9.00
4832,2022-07-21 8:00:00,2022,7,21,8,6.90,14.48,8.88
4833,2022-07-21 9:00:00,2022,7,21,9,6.80,14.13,8.65
4834,2022-07-21 10:00:00,2022,7,21,10,2.77,13.78,3.05
4835,2022-07-21 11:00:00,2022,7,21,11,3.35,13.43,0.97
4836,2022-07-21 12:00:00,2022,7,21,12,3.77,13.08,1.47
4837,2022-07-21 13:00:00,2022,7,21,13,4.13,12.73,2.31
4838,2022-07-21 14:00:00,2022,7,21,14,5.52,12.38,1.95
4839,2022-07-21 15:00:00,2022,7,21,15,6.51,12.03,2.60
4840,2022-07-21 16:00:00,2022,7,21,16,7.54,11.68,6.65
4841,2022-07-21 17:00:00,2022,7,21,17,10.80,11.33,15.07
4842,2022-07-21 18:00:00,2022,7,21,18,13.97,10.98,13.88
4843,2022-07-21 19:00:00,2022,7,21,19,11.46,10.63,18.12
4844,2022-07-21 20:00:00,2022,7,21,20,10.61,10.27,21.71
4845,2022-07-21 21:00:00,2022,7,21,21,13.00,9.92,24.25
4846,2022-07-21 22:00:00,2022,7,21,22,16.75,9.57,17.20
4847,2022-07-21 23:00:00,2022,7,21,23,14.50,9.22,19.43
4848,2022-07-22 0:00:00,2022,7,22,0,10.88,8.87,27.51
4849,2022-07-22 1:00:00,2022,7,22,1,13.89,8.52,14.90
4850,2022-07-22 2:00:00,2022,7,22,2,15.32,8.17,14.10
4851,2022-07-22 3:00:00,2022,7,22,3,17.24,7.82,10.53
4852,2022-07-22 4:00:00,2022,7,22,4,25.38,7.47,10.21
4853,2022-07-22 5:00:00,2022,7,22,5,21.89,7.12,20.83
4854,2022-07-22 6:00:00,2022,7,22,6,49.97,6.77,12.84
4855,2022-07-22 7:00:00,2022,7,22,7,23.89,6.42,14.32
4856,2022-07-22 8:00:00,2022,7,22,8,17.62,6.07,5.37
4857,2022-07-22 9:00:00,2022,7,22,9,8.41,5.72,7.37
4858,2022-07-22 10:00:00,2022,7,22,10,10.60,5.37,5.72
4859,2022-07-22 11:00:00,2022,7,22,11,12.33,5.02,5.23
4860,2022-07-22 12:00:00,2022,7,22,12,12.30,4.66,7.82
4861,2022-07-22 13:00:00,2022,7,22,13,12.05,4.31,7.50
4862,2022-07-22 14:00:00,2022,7,22,14,14.84,5.69,8.20
4863,2022-07-22 15:00:00,2022,7,22,15,15.08,4.79,9.64
4864,2022-07-22 16:00:00,2022,7,22,16,15.28,4.54,6.96
4865,2022-07-22 17:00:00,2022,7,22,17,15.83,5.21,7.75
4866,2022-07-22 18:00:00,2022,7,22,18,15.60,6.39,9.04
4867,2022-07-22 19:00:00,2022,7,22,19,22.35,5.67,9.15
4868,2022-07-22 20:00:00,2022,7,22,20,26.77,13.87,13.71
4869,2022-07-22 21:00:00,2022,7,22,21,31.26,20.83,18.78
4870,2022-07-22 22:00:00,2022,7,22,22,22.20,21.53,37.33
4871,2022-07-22 23:00:00,2022,7,22,23,21.59,15.48,22.74
4872,2022-07-23 0:00:00,2022,7,23,0,29.14,13.51,16.52
4873,2022-07-23 1:00:00,2022,7,23,1,24.34,12.79,26.73
4874,2022-07-23 2:00:00,2022,7,23,2,25.28,12.69,18.59
4875,2022-07-23 3:00:00,2022,7,23,3,28.84,16.93,14.38
4876,2022-07-23 4:00:00,2022,7,23,4,31.34,12.08,19.91
4877,2022-07-23 5:00:00,2022,7,23,5,36.25,8.83,26.36
4878,2022-07-23 6:00:00,2022,7,23,6,38.41,10.17,133.50
4879,2022-07-23 7:00:00,2022,7,23,7,27.71,5.91,58.50
4880,2022-07-23 8:00:00,2022,7,23,8,19.20,3.47,25.28
4881,2022-07-23 9:00:00,2022,7,23,9,16.78,4.63,14.42
4882,2022-07-23 10:00:00,2022,7,23,10,16.00,4.75,10.61
4883,2022-07-23 11:00:00,2022,7,23,11,14.96,5.71,12.21
4884,2022-07-23 12:00:00,2022,7,23,12,13.50,6.00,10.43
4885,2022-07-23 13:00:00,2022,7,23,13,10.90,4.38,9.52
4886,2022-07-23 14:00:00,2022,7,23,14,14.60,6.15,7.69
4887,2022-07-23 15:00:00,2022,7,23,15,11.10,5.58,8.33
4888,2022-07-23 16:00:00,2022,7,23,16,13.37,4.66,8.41
4889,2022-07-23 17:00:00,2022,7,23,17,12.75,5.64,5.55
4890,2022-07-23 18:00:00,2022,7,23,18,17.78,4.87,12.80
4891,2022-07-23 19:00:00,2022,7,23,19,24.29,9.01,18.33
4892,2022-07-23 20:00:00,2022,7,23,20,34.82,6.85,18.97
4893,2022-07-23 21:00:00,2022,7,23,21,16.64,9.03,28.42
4894,2022-07-23 22:00:00,2022,7,23,22,10.91,13.72,26.89
4895,2022-07-23 23:00:00,2022,7,23,23,12.55,24.77,19.61
4896,2022-07-24 0:00:00,2022,7,24,0,23.52,28.05,22.62
4897,2022-07-24 1:00:00,2022,7,24,1,31.81,24.20,24.88
4898,2022-07-24 2:00:00,2022,7,24,2,42.88,22.32,15.79
4899,2022-07-24 3:00:00,2022,7,24,3,31.98,19.25,12.25
4900,2022-07-24 4:00:00,2022,7,24,4,27.64,14.61,16.96
4901,2022-07-24 5:00:00,2022,7,24,5,28.88,16.97,26.47
4902,2022-07-24 6:00:00,2022,7,24,6,28.52,17.11,23.13
4903,2022-07-24 7:00:00,2022,7,24,7,20.47,12.90,12.99
4904,2022-07-24 8:00:00,2022,7,24,8,12.58,6.50,9.13
4905,2022-07-24 9:00:00,2022,7,24,9,10.32,4.48,6.53
4906,2022-07-24 10:00:00,2022,7,24,10,7.67,5.10,5.46
4907,2022-07-24 11:00:00,2022,7,24,11,5.71,5.75,5.59
4908,2022-07-24 12:00:00,2022,7,24,12,5.33,5.07,5.64
4909,2022-07-24 13:00:00,2022,7,24,13,5.95,5.81,5.29
4910,2022-07-24 14:00:00,2022,7,24,14,6.05,6.63,5.56
4911,2022-07-24 15:00:00,2022,7,24,15,7.18,6.96,5.79
4912,2022-07-24 16:00:00,2022,7,24,16,7.46,8.88,6.50
4913,2022-07-24 17:00:00,2022,7,24,17,8.21,8.23,6.55
4914,2022-07-24 18:00:00,2022,7,24,18,9.33,10.92,5.99
4915,2022-07-24 19:00:00,2022,7,24,19,11.84,24.92,8.79
4916,2022-07-24 20:00:00,2022,7,24,20,12.18,30.12,16.76
4917,2022-07-24 21:00:00,2022,7,24,21,10.99,12.13,35.63
4918,2022-07-24 22:00:00,2022,7,24,22,20.49,18.28,38.08
4919,2022-07-24 23:00:00,2022,7,24,23,55.36,15.07,37.55
4920,2022-07-25 0:00:00,2022,7,25,0,37.21,17.78,26.62
4921,2022-07-25 1:00:00,2022,7,25,1,39.88,21.56,21.77
4922,2022-07-25 2:00:00,2022,7,25,2,43.48,15.81,21.33
4923,2022-07-25 3:00:00,2022,7,25,3,43.80,14.71,17.83
4924,2022-07-25 4:00:00,2022,7,25,4,29.08,23.90,21.68
4925,2022-07-25 5:00:00,2022,7,25,5,24.37,19.26,22.13
4926,2022-07-25 6:00:00,2022,7,25,6,28.26,13.38,17.98
4927,2022-07-25 7:00:00,2022,7,25,7,21.03,7.41,18.53
4928,2022-07-25 8:00:00,2022,7,25,8,22.12,4.36,15.62
4929,2022-07-25 9:00:00,2022,7,25,9,16.49,3.01,10.10
4930,2022-07-25 10:00:00,2022,7,25,10,11.58,2.44,8.39
4931,2022-07-25 11:00:00,2022,7,25,11,9.69,1.53,4.35
4932,2022-07-25 12:00:00,2022,7,25,12,9.78,1.16,2.27
4933,2022-07-25 13:00:00,2022,7,25,13,11.37,0.89,2.12
4934,2022-07-25 14:00:00,2022,7,25,14,8.37,0.90,2.47
4935,2022-07-25 15:00:00,2022,7,25,15,6.83,0.91,2.22
4936,2022-07-25 16:00:00,2022,7,25,16,8.26,0.93,1.49
4937,2022-07-25 17:00:00,2022,7,25,17,7.22,0.79,0.82
4938,2022-07-25 18:00:00,2022,7,25,18,9.08,0.77,2.47
4939,2022-07-25 19:00:00,2022,7,25,19,9.64,1.80,1.45
4940,2022-07-25 20:00:00,2022,7,25,20,11.33,2.02,2.14
4941,2022-07-25 21:00:00,2022,7,25,21,9.49,1.94,2.95
4942,2022-07-25 22:00:00,2022,7,25,22,14.35,1.91,2.83
4943,2022-07-25 23:00:00,2022,7,25,23,8.35,4.12,2.99
4944,2022-07-26 0:00:00,2022,7,26,0,11.62,3.33,3.65
4945,2022-07-26 1:00:00,2022,7,26,1,10.13,3.41,4.83
4946,2022-07-26 2:00:00,2022,7,26,2,19.01,3.24,6.12
4947,2022-07-26 3:00:00,2022,7,26,3,13.03,2.79,5.98
4948,2022-07-26 4:00:00,2022,7,26,4,15.60,3.04,5.01
4949,2022-07-26 5:00:00,2022,7,26,5,23.58,3.83,6.06
4950,2022-07-26 6:00:00,2022,7,26,6,16.47,1.34,7.27
4951,2022-07-26 7:00:00,2022,7,26,7,11.62,2.46,3.15
4952,2022-07-26 8:00:00,2022,7,26,8,8.02,5.37,14.92
4953,2022-07-26 9:00:00,2022,7,26,9,8.20,6.08,5.35
4954,2022-07-26 10:00:00,2022,7,26,10,8.29,3.85,5.24
4955,2022-07-26 11:00:00,2022,7,26,11,8.62,4.36,7.35
4956,2022-07-26 12:00:00,2022,7,26,12,10.22,5.17,5.28
4957,2022-07-26 13:00:00,2022,7,26,13,19.02,4.38,5.16
4958,2022-07-26 14:00:00,2022,7,26,14,9.20,4.50,4.47
4959,2022-07-26 15:00:00,2022,7,26,15,14.37,4.31,4.39
4960,2022-07-26 16:00:00,2022,7,26,16,17.78,7.87,5.57
4961,2022-07-26 17:00:00,2022,7,26,17,23.60,3.65,4.35
4962,2022-07-26 18:00:00,2022,7,26,18,32.36,4.31,6.07
4963,2022-07-26 19:00:00,2022,7,26,19,24.59,5.02,8.67
4964,2022-07-26 20:00:00,2022,7,26,20,55.56,3.99,9.86
4965,2022-07-26 21:00:00,2022,7,26,21,61.48,5.76,29.16
4966,2022-07-26 22:00:00,2022,7,26,22,21.74,6.04,31.82
4967,2022-07-26 23:00:00,2022,7,26,23,11.96,2.72,18.74
4968,2022-07-27 0:00:00,2022,7,27,0,12.59,3.92,11.40
4969,2022-07-27 1:00:00,2022,7,27,1,12.23,2.83,10.57
4970,2022-07-27 2:00:00,2022,7,27,2,10.85,5.13,6.33
4971,2022-07-27 3:00:00,2022,7,27,3,10.83,7.94,8.55
4972,2022-07-27 4:00:00,2022,7,27,4,10.38,7.47,6.34
4973,2022-07-27 5:00:00,2022,7,27,5,17.67,9.67,19.73
4974,2022-07-27 6:00:00,2022,7,27,6,36.57,7.03,57.73
4975,2022-07-27 7:00:00,2022,7,27,7,28.78,6.25,32.35
4976,2022-07-27 8:00:00,2022,7,27,8,12.27,4.79,13.54
4977,2022-07-27 9:00:00,2022,7,27,9,5.80,4.85,7.86
4978,2022-07-27 10:00:00,2022,7,27,10,9.58,4.92,6.33
4979,2022-07-27 11:00:00,2022,7,27,11,6.43,4.99,2.72
4980,2022-07-27 12:00:00,2022,7,27,12,5.92,5.06,3.75
4981,2022-07-27 13:00:00,2022,7,27,13,6.03,5.12,3.28
4982,2022-07-27 14:00:00,2022,7,27,14,7.13,5.19,2.90
4983,2022-07-27 15:00:00,2022,7,27,15,10.75,5.26,2.68
4984,2022-07-27 16:00:00,2022,7,27,16,7.43,5.33,3.36
4985,2022-07-27 17:00:00,2022,7,27,17,7.60,5.40,5.69
4986,2022-07-27 18:00:00,2022,7,27,18,9.30,5.46,6.20
4987,2022-07-27 19:00:00,2022,7,27,19,11.64,5.53,8.43
4988,2022-07-27 20:00:00,2022,7,27,20,13.39,5.60,11.67
4989,2022-07-27 21:00:00,2022,7,27,21,19.10,5.67,16.93
4990,2022-07-27 22:00:00,2022,7,27,22,31.21,5.74,16.68
4991,2022-07-27 23:00:00,2022,7,27,23,38.03,5.80,11.58
4992,2022-07-28 0:00:00,2022,7,28,0,58.76,5.87,12.86
4993,2022-07-28 1:00:00,2022,7,28,1,68.07,5.94,12.00
4994,2022-07-28 2:00:00,2022,7,28,2,60.97,6.01,12.41
4995,2022-07-28 3:00:00,2022,7,28,3,46.73,6.08,16.19
4996,2022-07-28 4:00:00,2022,7,28,4,52.13,6.15,14.94
4997,2022-07-28 5:00:00,2022,7,28,5,61.59,6.21,20.95
4998,2022-07-28 6:00:00,2022,7,28,6,56.21,6.28,12.99
4999,2022-07-28 7:00:00,2022,7,28,7,44.82,6.35,6.84
5000,2022-07-28 8:00:00,2022,7,28,8,31.61,5.64,4.03
5001,2022-07-28 9:00:00,2022,7,28,9,26.91,4.13,2.93
5002,2022-07-28 10:00:00,2022,7,28,10,26.74,2.83,2.79
5003,2022-07-28 11:00:00,2022,7,28,11,27.48,3.07,2.38
5004,2022-07-28 12:00:00,2022,7,28,12,25.22,3.63,1.99
5005,2022-07-28 13:00:00,2022,7,28,13,25.78,3.26,2.71
5006,2022-07-28 14:00:00,2022,7,28,14,28.93,3.18,3.26
5007,2022-07-28 15:00:00,2022,7,28,15,29.13,3.82,3.88
5008,2022-07-28 16:00:00,2022,7,28,16,31.07,4.49,4.71
5009,2022-07-28 17:00:00,2022,7,28,17,30.38,4.84,5.63
5010,2022-07-28 18:00:00,2022,7,28,18,15.39,5.46,7.31
5011,2022-07-28 19:00:00,2022,7,28,19,15.31,5.17,6.01
5012,2022-07-28 20:00:00,2022,7,28,20,19.34,5.31,6.67
5013,2022-07-28 21:00:00,2022,7,28,21,43.42,5.34,6.89
5014,2022-07-28 22:00:00,2022,7,28,22,22.05,5.54,8.29
5015,2022-07-28 23:00:00,2022,7,28,23,21.16,5.51,8.17
5016,2022-07-29 0:00:00,2022,7,29,0,24.98,6.03,8.39
5017,2022-07-29 1:00:00,2022,7,29,1,27.90,6.48,7.14
5018,2022-07-29 2:00:00,2022,7,29,2,16.68,6.05,8.00
5019,2022-07-29 3:00:00,2022,7,29,3,24.49,5.81,8.58
5020,2022-07-29 4:00:00,2022,7,29,4,17.79,5.54,8.62
5021,2022-07-29 5:00:00,2022,7,29,5,36.53,5.55,9.76
5022,2022-07-29 6:00:00,2022,7,29,6,24.49,5.82,10.29
5023,2022-07-29 7:00:00,2022,7,29,7,32.42,7.51,11.85
5024,2022-07-29 8:00:00,2022,7,29,8,25.61,8.85,15.12
5025,2022-07-29 9:00:00,2022,7,29,9,29.33,10.04,15.22
5026,2022-07-29 10:00:00,2022,7,29,10,19.78,11.45,14.80
5027,2022-07-29 11:00:00,2022,7,29,11,22.17,11.51,7.93
5028,2022-07-29 12:00:00,2022,7,29,12,20.29,10.56,6.50
5029,2022-07-29 13:00:00,2022,7,29,13,16.06,9.85,5.90
5030,2022-07-29 14:00:00,2022,7,29,14,13.98,9.65,8.57
5031,2022-07-29 15:00:00,2022,7,29,15,14.36,10.07,11.30
5032,2022-07-29 16:00:00,2022,7,29,16,12.23,8.72,11.99
5033,2022-07-29 17:00:00,2022,7,29,17,15.08,7.37,20.05
5034,2022-07-29 18:00:00,2022,7,29,18,19.62,6.02,18.53
5035,2022-07-29 19:00:00,2022,7,29,19,13.38,4.67,18.05
5036,2022-07-29 20:00:00,2022,7,29,20,21.71,9.56,39.10
5037,2022-07-29 21:00:00,2022,7,29,21,18.75,7.79,54.79
5038,2022-07-29 22:00:00,2022,7,29,22,35.51,18.72,44.21
5039,2022-07-29 23:00:00,2022,7,29,23,32.84,6.83,38.39
5040,2022-07-30 0:00:00,2022,7,30,0,29.15,4.39,39.08
5041,2022-07-30 1:00:00,2022,7,30,1,39.92,2.44,39.60
5042,2022-07-30 2:00:00,2022,7,30,2,29.79,3.50,44.01
5043,2022-07-30 3:00:00,2022,7,30,3,20.80,2.85,41.33
5044,2022-07-30 4:00:00,2022,7,30,4,22.40,2.75,22.34
5045,2022-07-30 5:00:00,2022,7,30,5,37.24,7.36,16.93
5046,2022-07-30 6:00:00,2022,7,30,6,30.70,8.50,20.66
5047,2022-07-30 7:00:00,2022,7,30,7,19.54,4.58,24.39
5048,2022-07-30 8:00:00,2022,7,30,8,9.97,3.35,10.88
5049,2022-07-30 9:00:00,2022,7,30,9,9.23,3.71,7.92
5050,2022-07-30 10:00:00,2022,7,30,10,8.48,4.29,6.55
5051,2022-07-30 11:00:00,2022,7,30,11,8.43,4.80,7.29
5052,2022-07-30 12:00:00,2022,7,30,12,8.32,5.01,7.11
5053,2022-07-30 13:00:00,2022,7,30,13,8.63,4.84,7.02
5054,2022-07-30 14:00:00,2022,7,30,14,9.21,4.95,8.88
5055,2022-07-30 15:00:00,2022,7,30,15,9.62,4.69,8.04
5056,2022-07-30 16:00:00,2022,7,30,16,8.86,4.73,9.98
5057,2022-07-30 17:00:00,2022,7,30,17,9.11,5.69,8.48
5058,2022-07-30 18:00:00,2022,7,30,18,12.91,6.08,9.57
5059,2022-07-30 19:00:00,2022,7,30,19,24.18,10.97,19.52
5060,2022-07-30 20:00:00,2022,7,30,20,38.68,11.42,21.24
5061,2022-07-30 21:00:00,2022,7,30,21,19.64,17.36,18.55
5062,2022-07-30 22:00:00,2022,7,30,22,18.32,17.97,16.15
5063,2022-07-30 23:00:00,2022,7,30,23,19.73,19.85,17.87
5064,2022-07-31 0:00:00,2022,7,31,0,24.82,13.71,14.94
5065,2022-07-31 1:00:00,2022,7,31,1,45.50,15.43,10.60
5066,2022-07-31 2:00:00,2022,7,31,2,35.44,19.15,21.60
5067,2022-07-31 3:00:00,2022,7,31,3,30.93,22.34,33.18
5068,2022-07-31 4:00:00,2022,7,31,4,32.57,17.14,30.53
5069,2022-07-31 5:00:00,2022,7,31,5,24.22,17.74,17.69
5070,2022-07-31 6:00:00,2022,7,31,6,17.36,13.42,12.74
5071,2022-07-31 7:00:00,2022,7,31,7,13.76,12.94,8.71
5072,2022-07-31 8:00:00,2022,7,31,8,11.91,6.08,8.65
5073,2022-07-31 9:00:00,2022,7,31,9,8.62,6.13,8.91
5074,2022-07-31 10:00:00,2022,7,31,10,7.08,7.25,6.71
5075,2022-07-31 11:00:00,2022,7,31,11,6.98,6.24,6.96
5076,2022-07-31 12:00:00,2022,7,31,12,6.92,5.10,6.53
5077,2022-07-31 13:00:00,2022,7,31,13,7.96,5.27,7.66
5078,2022-07-31 14:00:00,2022,7,31,14,7.75,4.63,7.31
5079,2022-07-31 15:00:00,2022,7,31,15,7.73,2.83,6.41
5080,2022-07-31 16:00:00,2022,7,31,16,7.90,4.82,3.33
5081,2022-07-31 17:00:00,2022,7,31,17,10.10,5.89,1.90
5082,2022-07-31 18:00:00,2022,7,31,18,10.17,6.11,3.25
5083,2022-07-31 19:00:00,2022,7,31,19,14.59,4.39,2.63
5084,2022-07-31 20:00:00,2022,7,31,20,10.54,5.13,2.68
5085,2022-07-31 21:00:00,2022,7,31,21,14.34,5.00,5.23
5086,2022-07-31 22:00:00,2022,7,31,22,9.82,3.56,6.90
5087,2022-07-31 23:00:00,2022,7,31,23,12.22,3.20,16.36
5088,2022-08-01 0:00:00,2022,8,1,0,12.04,5.90,13.80
5089,2022-08-01 1:00:00,2022,8,1,1,12.40,6.17,6.63
5090,2022-08-01 2:00:00,2022,8,1,2,14.84,3.58,6.01
5091,2022-08-01 3:00:00,2022,8,1,3,13.15,4.19,10.58
5092,2022-08-01 4:00:00,2022,8,1,4,15.62,4.32,10.10
5093,2022-08-01 5:00:00,2022,8,1,5,24.48,5.69,23.09
5094,2022-08-01 6:00:00,2022,8,1,6,17.34,7.89,9.25
5095,2022-08-01 7:00:00,2022,8,1,7,12.89,9.53,8.44
5096,2022-08-01 8:00:00,2022,8,1,8,10.16,5.62,5.55
5097,2022-08-01 9:00:00,2022,8,1,9,9.16,4.17,4.44
5098,2022-08-01 10:00:00,2022,8,1,10,11.52,2.74,4.28
5099,2022-08-01 11:00:00,2022,8,1,11,11.66,3.52,3.89
5100,2022-08-01 12:00:00,2022,8,1,12,9.74,4.22,3.27
5101,2022-08-01 13:00:00,2022,8,1,13,9.62,4.96,4.52
5102,2022-08-01 14:00:00,2022,8,1,14,10.89,5.10,6.61
5103,2022-08-01 15:00:00,2022,8,1,15,9.51,6.45,11.39
5104,2022-08-01 16:00:00,2022,8,1,16,10.55,5.80,10.80
5105,2022-08-01 17:00:00,2022,8,1,17,12.52,5.34,8.00
5106,2022-08-01 18:00:00,2022,8,1,18,15.30,5.51,6.27
5107,2022-08-01 19:00:00,2022,8,1,19,15.95,9.82,12.76
5108,2022-08-01 20:00:00,2022,8,1,20,37.56,12.62,19.60
5109,2022-08-01 21:00:00,2022,8,1,21,33.01,22.41,11.06
5110,2022-08-01 22:00:00,2022,8,1,22,26.96,14.67,14.79
5111,2022-08-01 23:00:00,2022,8,1,23,20.03,15.43,37.20
5112,2022-08-02 0:00:00,2022,8,2,0,17.95,15.35,24.09
