,date-time,year,month,day,hour,NH3_Vredepeel,NH3_Zegveld,NH3_Wekerom
1260,2023-02-22 12:00:00,2023,2,22,12,14.19,13.96,8.30
1261,2023-02-22 13:00:00,2023,2,22,13,18.68,15.23,10.26
1262,2023-02-22 14:00:00,2023,2,22,14,17.96,19.27,23.34
1263,2023-02-22 15:00:00,2023,2,22,15,22.45,20.73,16.18
1264,2023-02-22 16:00:00,2023,2,22,16,15.28,19.40,19.03
1265,2023-02-22 17:00:00,2023,2,22,17,15.21,22.09,41.09
1266,2023-02-22 18:00:00,2023,2,22,18,16.89,19.71,30.76
1267,2023-02-22 19:00:00,2023,2,22,19,21.46,23.03,23.07
1268,2023-02-22 20:00:00,2023,2,22,20,21.06,19.44,23.46
1269,2023-02-22 21:00:00,2023,2,22,21,17.58,8.00,23.93
1270,2023-02-22 22:00:00,2023,2,22,22,10.64,6.71,18.90
1271,2023-02-22 23:00:00,2023,2,22,23,14.61,9.17,20.95
1272,2023-02-23 0:00:00,2023,2,23,0,14.80,10.06,23.25
1273,2023-02-23 1:00:00,2023,2,23,1,15.87,8.37,23.09
1274,2023-02-23 2:00:00,2023,2,23,2,17.78,7.03,40.81
1275,2023-02-23 3:00:00,2023,2,23,3,19.48,7.14,29.38
1276,2023-02-23 4:00:00,2023,2,23,4,12.43,8.39,18.33
1277,2023-02-23 5:00:00,2023,2,23,5,10.40,7.51,34.39
1278,2023-02-23 6:00:00,2023,2,23,6,12.50,7.06,20.61
1279,2023-02-23 7:00:00,2023,2,23,7,12.02,8.07,35.04
1280,2023-02-23 8:00:00,2023,2,23,8,14.41,4.87,37.36
1281,2023-02-23 9:00:00,2023,2,23,9,11.55,3.68,43.66
1282,2023-02-23 10:00:00,2023,2,23,10,8.77,2.09,33.51
1283,2023-02-23 11:00:00,2023,2,23,11,8.81,2.00,28.41
1284,2023-02-23 12:00:00,2023,2,23,12,9.73,5.98,24.32
1285,2023-02-23 13:00:00,2023,2,23,13,9.29,15.99,20.93
1286,2023-02-23 14:00:00,2023,2,23,14,8.47,124.86,13.89
1287,2023-02-23 15:00:00,2023,2,23,15,7.54,79.95,15.32
1288,2023-02-23 16:00:00,2023,2,23,16,10.16,17.30,19.13
1289,2023-02-23 17:00:00,2023,2,23,17,15.43,9.68,13.86
1290,2023-02-23 18:00:00,2023,2,23,18,19.49,19.92,10.95
1291,2023-02-23 19:00:00,2023,2,23,19,44.55,32.34,9.16
1292,2023-02-23 20:00:00,2023,2,23,20,30.54,50.16,18.42
1293,2023-02-23 21:00:00,2023,2,23,21,11.04,27.35,19.45
1294,2023-02-23 22:00:00,2023,2,23,22,27.87,12.86,21.41
1295,2023-02-23 23:00:00,2023,2,23,23,6.76,5.36,12.09
1296,2023-02-24 0:00:00,2023,2,24,0,4.77,5.41,12.38
1297,2023-02-24 1:00:00,2023,2,24,1,10.30,10.32,20.27
1298,2023-02-24 2:00:00,2023,2,24,2,19.30,8.32,16.66
1299,2023-02-24 3:00:00,2023,2,24,3,23.64,12.16,13.71
1300,2023-02-24 4:00:00,2023,2,24,4,14.57,9.70,16.27
1301,2023-02-24 5:00:00,2023,2,24,5,13.05,8.05,14.20
1302,2023-02-24 6:00:00,2023,2,24,6,8.63,6.35,12.81
1303,2023-02-24 7:00:00,2023,2,24,7,6.15,7.29,12.10
1304,2023-02-24 8:00:00,2023,2,24,8,8.72,7.06,11.30
1305,2023-02-24 9:00:00,2023,2,24,9,8.43,10.19,11.09
1306,2023-02-24 10:00:00,2023,2,24,10,5.24,11.40,18.34
1307,2023-02-24 11:00:00,2023,2,24,11,4.07,5.57,11.01
1308,2023-02-24 12:00:00,2023,2,24,12,7.49,4.75,12.27
1309,2023-02-24 13:00:00,2023,2,24,13,8.96,10.74,8.66
1310,2023-02-24 14:00:00,2023,2,24,14,8.72,11.88,12.10
1311,2023-02-24 15:00:00,2023,2,24,15,7.72,13.00,8.68
1312,2023-02-24 16:00:00,2023,2,24,16,7.31,11.03,9.21
1313,2023-02-24 17:00:00,2023,2,24,17,6.08,9.39,9.05
1314,2023-02-24 18:00:00,2023,2,24,18,7.58,8.01,5.98
1315,2023-02-24 19:00:00,2023,2,24,19,8.53,5.51,9.30
1316,2023-02-24 20:00:00,2023,2,24,20,8.16,5.30,15.65
1317,2023-02-24 21:00:00,2023,2,24,21,7.27,4.77,14.58
1318,2023-02-24 22:00:00,2023,2,24,22,10.84,5.90,15.20
1319,2023-02-24 23:00:00,2023,2,24,23,6.57,4.54,15.88
1320,2023-02-25 0:00:00,2023,2,25,0,5.93,7.16,19.31
1321,2023-02-25 1:00:00,2023,2,25,1,10.15,5.63,17.48
1322,2023-02-25 2:00:00,2023,2,25,2,8.27,5.39,14.16
1323,2023-02-25 3:00:00,2023,2,25,3,8.52,6.62,17.94
1324,2023-02-25 4:00:00,2023,2,25,4,8.01,7.31,15.13
1325,2023-02-25 5:00:00,2023,2,25,5,6.10,7.88,18.31
1326,2023-02-25 6:00:00,2023,2,25,6,8.20,6.18,13.95
1327,2023-02-25 7:00:00,2023,2,25,7,8.65,8.25,20.50
1328,2023-02-25 8:00:00,2023,2,25,8,9.48,8.67,9.63
1329,2023-02-25 9:00:00,2023,2,25,9,12.12,9.40,7.39
1330,2023-02-25 10:00:00,2023,2,25,10,19.73,8.93,6.35
1331,2023-02-25 11:00:00,2023,2,25,11,9.07,16.88,5.47
1332,2023-02-25 12:00:00,2023,2,25,12,7.18,10.09,6.12
1333,2023-02-25 13:00:00,2023,2,25,13,7.77,12.66,6.14
1334,2023-02-25 14:00:00,2023,2,25,14,7.31,10.93,6.77
1335,2023-02-25 15:00:00,2023,2,25,15,6.37,10.64,6.55
1336,2023-02-25 16:00:00,2023,2,25,16,6.60,8.08,7.06
1337,2023-02-25 17:00:00,2023,2,25,17,8.05,7.55,7.27
1338,2023-02-25 18:00:00,2023,2,25,18,10.41,6.70,13.62
1339,2023-02-25 19:00:00,2023,2,25,19,12.26,12.25,18.71
1340,2023-02-25 20:00:00,2023,2,25,20,41.24,14.76,23.94
1341,2023-02-25 21:00:00,2023,2,25,21,50.31,6.34,34.59
1342,2023-02-25 22:00:00,2023,2,25,22,45.70,6.75,15.25
1343,2023-02-25 23:00:00,2023,2,25,23,40.04,4.93,24.82
1344,2023-02-26 0:00:00,2023,2,26,0,27.80,7.37,19.86
1345,2023-02-26 1:00:00,2023,2,26,1,36.52,15.41,22.25
1346,2023-02-26 2:00:00,2023,2,26,2,37.95,16.24,21.31
1347,2023-02-26 3:00:00,2023,2,26,3,53.59,18.54,20.62
1348,2023-02-26 4:00:00,2023,2,26,4,30.21,15.55,15.34
1349,2023-02-26 5:00:00,2023,2,26,5,27.86,16.57,12.11
1350,2023-02-26 6:00:00,2023,2,26,6,25.77,18.02,16.66
1351,2023-02-26 7:00:00,2023,2,26,7,18.84,23.54,14.56
1352,2023-02-26 8:00:00,2023,2,26,8,18.78,13.02,20.17
1353,2023-02-26 9:00:00,2023,2,26,9,21.40,8.82,7.64
1354,2023-02-26 10:00:00,2023,2,26,10,41.87,8.97,4.56
1355,2023-02-26 11:00:00,2023,2,26,11,37.06,8.87,4.07
1356,2023-02-26 12:00:00,2023,2,26,12,62.18,9.20,4.14
1357,2023-02-26 13:00:00,2023,2,26,13,57.06,8.03,5.04
1358,2023-02-26 14:00:00,2023,2,26,14,45.29,6.22,4.90
1359,2023-02-26 15:00:00,2023,2,26,15,64.28,5.67,4.87
1360,2023-02-26 16:00:00,2023,2,26,16,43.32,4.61,5.68
1361,2023-02-26 17:00:00,2023,2,26,17,43.75,4.18,7.39
1362,2023-02-26 18:00:00,2023,2,26,18,11.68,4.78,10.83
1363,2023-02-26 19:00:00,2023,2,26,19,21.57,5.64,9.43
1364,2023-02-26 20:00:00,2023,2,26,20,16.19,8.20,13.54
1365,2023-02-26 21:00:00,2023,2,26,21,10.92,13.09,9.38
1366,2023-02-26 22:00:00,2023,2,26,22,51.54,9.10,10.75
1367,2023-02-26 23:00:00,2023,2,26,23,28.54,7.84,19.05
1368,2023-02-27 0:00:00,2023,2,27,0,21.54,10.12,13.24
1369,2023-02-27 1:00:00,2023,2,27,1,31.82,14.54,15.95
1370,2023-02-27 2:00:00,2023,2,27,2,21.52,15.13,12.75
1371,2023-02-27 3:00:00,2023,2,27,3,24.92,14.94,23.47
1372,2023-02-27 4:00:00,2023,2,27,4,49.30,11.55,13.35
1373,2023-02-27 5:00:00,2023,2,27,5,34.82,16.64,13.41
1374,2023-02-27 6:00:00,2023,2,27,6,39.19,11.64,13.74
1375,2023-02-27 7:00:00,2023,2,27,7,44.90,13.45,22.00
1376,2023-02-27 8:00:00,2023,2,27,8,40.10,16.67,22.75
1377,2023-02-27 9:00:00,2023,2,27,9,29.52,13.52,32.66
1378,2023-02-27 10:00:00,2023,2,27,10,66.79,8.07,9.03
1379,2023-02-27 11:00:00,2023,2,27,11,68.94,5.28,4.54
1380,2023-02-27 12:00:00,2023,2,27,12,51.02,7.01,3.93
1381,2023-02-27 13:00:00,2023,2,27,13,73.38,6.88,5.88
1382,2023-02-27 14:00:00,2023,2,27,14,62.46,5.85,6.67
1383,2023-02-27 15:00:00,2023,2,27,15,40.45,6.10,6.48
1384,2023-02-27 16:00:00,2023,2,27,16,52.65,9.18,6.69
1385,2023-02-27 17:00:00,2023,2,27,17,124.94,10.47,7.78
1386,2023-02-27 18:00:00,2023,2,27,18,82.92,9.67,7.72
1387,2023-02-27 19:00:00,2023,2,27,19,36.24,8.12,12.45
1388,2023-02-27 20:00:00,2023,2,27,20,35.44,8.85,17.72
1389,2023-02-27 21:00:00,2023,2,27,21,34.87,8.73,19.25
1390,2023-02-27 22:00:00,2023,2,27,22,46.08,9.46,14.49
1391,2023-02-27 23:00:00,2023,2,27,23,55.68,11.44,10.89
1392,2023-02-28 0:00:00,2023,2,28,0,53.98,8.19,12.35
1393,2023-02-28 1:00:00,2023,2,28,1,48.51,7.00,22.06
1394,2023-02-28 2:00:00,2023,2,28,2,24.75,8.55,27.65
1395,2023-02-28 3:00:00,2023,2,28,3,43.01,10.96,34.29
1396,2023-02-28 4:00:00,2023,2,28,4,35.94,11.89,30.16
1397,2023-02-28 5:00:00,2023,2,28,5,41.26,17.86,13.44
1398,2023-02-28 6:00:00,2023,2,28,6,39.49,16.94,19.94
1399,2023-02-28 7:00:00,2023,2,28,7,53.46,9.96,28.80
1400,2023-02-28 8:00:00,2023,2,28,8,53.71,15.71,23.37
1401,2023-02-28 9:00:00,2023,2,28,9,57.25,4.59,16.90
1402,2023-02-28 10:00:00,2023,2,28,10,6.64,5.61,6.80
1403,2023-02-28 11:00:00,2023,2,28,11,9.26,9.83,4.62
1404,2023-02-28 12:00:00,2023,2,28,12,21.56,7.79,4.98
1405,2023-02-28 13:00:00,2023,2,28,13,22.46,6.83,5.12
1406,2023-02-28 14:00:00,2023,2,28,14,8.02,6.79,6.10
1407,2023-02-28 15:00:00,2023,2,28,15,44.55,6.65,7.79
1408,2023-02-28 16:00:00,2023,2,28,16,63.53,5.76,9.14
1409,2023-02-28 17:00:00,2023,2,28,17,106.50,6.73,10.67
1410,2023-02-28 18:00:00,2023,2,28,18,149.32,7.29,14.16
1411,2023-02-28 19:00:00,2023,2,28,19,37.86,6.80,31.40
1412,2023-02-28 20:00:00,2023,2,28,20,34.46,14.41,24.02
1413,2023-02-28 21:00:00,2023,2,28,21,29.51,18.63,27.36
1414,2023-02-28 22:00:00,2023,2,28,22,26.21,25.24,25.52
1415,2023-02-28 23:00:00,2023,2,28,23,25.30,20.64,40.81
1416,2023-03-01 0:00:00,2023,3,1,0,32.05,22.24,58.38
1417,2023-03-01 1:00:00,2023,3,1,1,59.42,18.26,34.57
1418,2023-03-01 2:00:00,2023,3,1,2,46.75,19.63,34.26
1419,2023-03-01 3:00:00,2023,3,1,3,51.60,13.87,26.02
1420,2023-03-01 4:00:00,2023,3,1,4,48.40,22.13,20.56
1421,2023-03-01 5:00:00,2023,3,1,5,38.63,22.28,23.36
1422,2023-03-01 6:00:00,2023,3,1,6,40.76,22.43,17.12
1423,2023-03-01 7:00:00,2023,3,1,7,44.73,22.58,26.44
1424,2023-03-01 8:00:00,2023,3,1,8,43.52,22.73,64.69
1425,2023-03-01 9:00:00,2023,3,1,9,96.97,12.18,32.75
1426,2023-03-01 10:00:00,2023,3,1,10,85.36,11.65,10.25
1427,2023-03-01 11:00:00,2023,3,1,11,39.98,8.40,6.86
1428,2023-03-01 12:00:00,2023,3,1,12,39.46,6.66,7.78
1429,2023-03-01 13:00:00,2023,3,1,13,62.04,7.01,9.65
1430,2023-03-01 14:00:00,2023,3,1,14,52.47,7.93,10.33
1431,2023-03-01 15:00:00,2023,3,1,15,70.06,10.34,11.07
1432,2023-03-01 16:00:00,2023,3,1,16,89.18,12.55,13.31
1433,2023-03-01 17:00:00,2023,3,1,17,129.33,14.04,14.55
1434,2023-03-01 18:00:00,2023,3,1,18,204.35,16.87,16.49
1435,2023-03-01 19:00:00,2023,3,1,19,106.55,17.90,19.05
1436,2023-03-01 20:00:00,2023,3,1,20,74.28,17.26,23.42
1437,2023-03-01 21:00:00,2023,3,1,21,120.70,18.72,21.57
1438,2023-03-01 22:00:00,2023,3,1,22,158.69,17.28,25.21
1439,2023-03-01 23:00:00,2023,3,1,23,208.13,11.74,21.17
1440,2023-03-02 0:00:00,2023,3,2,0,40.05,12.93,16.55
1441,2023-03-02 1:00:00,2023,3,2,1,69.14,11.38,14.12
1442,2023-03-02 2:00:00,2023,3,2,2,39.92,10.75,13.39
1443,2023-03-02 3:00:00,2023,3,2,3,40.49,8.88,12.54
1444,2023-03-02 4:00:00,2023,3,2,4,67.30,9.14,11.86
1445,2023-03-02 5:00:00,2023,3,2,5,67.75,8.30,11.88
1446,2023-03-02 6:00:00,2023,3,2,6,63.40,8.09,9.87
1447,2023-03-02 7:00:00,2023,3,2,7,93.89,7.74,11.00
1448,2023-03-02 8:00:00,2023,3,2,8,76.04,8.16,10.16
1449,2023-03-02 9:00:00,2023,3,2,9,99.89,8.11,11.97
1450,2023-03-02 10:00:00,2023,3,2,10,98.30,9.46,11.73
1451,2023-03-02 11:00:00,2023,3,2,11,78.10,10.92,11.07
1452,2023-03-02 12:00:00,2023,3,2,12,73.79,12.26,12.62
1453,2023-03-02 13:00:00,2023,3,2,13,70.71,12.26,13.21
1454,2023-03-02 14:00:00,2023,3,2,14,66.81,10.78,13.29
1455,2023-03-02 15:00:00,2023,3,2,15,78.55,9.92,15.66
1456,2023-03-02 16:00:00,2023,3,2,16,58.35,11.68,15.64
1457,2023-03-02 17:00:00,2023,3,2,17,101.62,15.23,17.86
1458,2023-03-02 18:00:00,2023,3,2,18,38.67,17.26,16.81
1459,2023-03-02 19:00:00,2023,3,2,19,28.87,16.47,16.08
1460,2023-03-02 20:00:00,2023,3,2,20,26.01,12.35,18.66
1461,2023-03-02 21:00:00,2023,3,2,21,25.77,9.80,21.82
1462,2023-03-02 22:00:00,2023,3,2,22,24.32,7.43,43.14
1463,2023-03-02 23:00:00,2023,3,2,23,20.53,4.95,113.01
1464,2023-03-03 0:00:00,2023,3,3,0,17.16,5.34,25.28
1465,2023-03-03 1:00:00,2023,3,3,1,42.66,16.61,15.19
1466,2023-03-03 2:00:00,2023,3,3,2,64.30,21.85,14.50
1467,2023-03-03 3:00:00,2023,3,3,3,39.61,12.53,11.21
1468,2023-03-03 4:00:00,2023,3,3,4,22.74,7.29,12.18
1469,2023-03-03 5:00:00,2023,3,3,5,41.35,6.44,11.94
1470,2023-03-03 6:00:00,2023,3,3,6,57.69,11.58,9.61
1471,2023-03-03 7:00:00,2023,3,3,7,67.34,5.93,9.15
1472,2023-03-03 8:00:00,2023,3,3,8,105.09,9.31,8.70
1473,2023-03-03 9:00:00,2023,3,3,9,43.59,10.93,9.11
1474,2023-03-03 10:00:00,2023,3,3,10,65.25,11.34,8.03
1475,2023-03-03 11:00:00,2023,3,3,11,41.94,13.25,6.79
1476,2023-03-03 12:00:00,2023,3,3,12,26.27,9.03,7.83
1477,2023-03-03 13:00:00,2023,3,3,13,34.04,7.08,14.02
1478,2023-03-03 14:00:00,2023,3,3,14,22.57,13.21,19.71
1479,2023-03-03 15:00:00,2023,3,3,15,24.40,9.71,34.24
1480,2023-03-03 16:00:00,2023,3,3,16,23.16,13.96,35.39
1481,2023-03-03 17:00:00,2023,3,3,17,26.45,15.65,32.52
1482,2023-03-03 18:00:00,2023,3,3,18,30.24,14.61,30.00
1483,2023-03-03 19:00:00,2023,3,3,19,32.86,10.50,29.70
1484,2023-03-03 20:00:00,2023,3,3,20,29.89,10.01,28.62
1485,2023-03-03 21:00:00,2023,3,3,21,34.59,10.81,43.31
1486,2023-03-03 22:00:00,2023,3,3,22,32.59,13.79,34.80
1487,2023-03-03 23:00:00,2023,3,3,23,18.76,16.57,37.94
1488,2023-03-04 0:00:00,2023,3,4,0,28.24,13.82,35.99
1489,2023-03-04 1:00:00,2023,3,4,1,23.92,11.06,25.20
1490,2023-03-04 2:00:00,2023,3,4,2,29.23,11.76,24.80
1491,2023-03-04 3:00:00,2023,3,4,3,28.44,8.95,23.69
1492,2023-03-04 4:00:00,2023,3,4,4,22.69,9.78,24.33
1493,2023-03-04 5:00:00,2023,3,4,5,21.29,7.56,25.90
1494,2023-03-04 6:00:00,2023,3,4,6,20.21,8.31,30.83
1495,2023-03-04 7:00:00,2023,3,4,7,18.09,9.59,57.79
1496,2023-03-04 8:00:00,2023,3,4,8,19.60,10.99,39.94
1497,2023-03-04 9:00:00,2023,3,4,9,18.35,8.24,40.05
1498,2023-03-04 10:00:00,2023,3,4,10,16.21,10.22,35.06
1499,2023-03-04 11:00:00,2023,3,4,11,15.22,9.84,26.87
1500,2023-03-04 12:00:00,2023,3,4,12,15.71,10.31,20.93
1501,2023-03-04 13:00:00,2023,3,4,13,14.50,11.54,20.41
1502,2023-03-04 14:00:00,2023,3,4,14,18.69,12.69,20.57
1503,2023-03-04 15:00:00,2023,3,4,15,18.56,10.01,19.54
1504,2023-03-04 16:00:00,2023,3,4,16,27.02,14.50,18.65
1505,2023-03-04 17:00:00,2023,3,4,17,13.80,12.98,16.82
1506,2023-03-04 18:00:00,2023,3,4,18,21.56,11.46,19.06
1507,2023-03-04 19:00:00,2023,3,4,19,21.79,13.98,27.93
1508,2023-03-04 20:00:00,2023,3,4,20,24.74,12.15,29.75
1509,2023-03-04 21:00:00,2023,3,4,21,16.07,6.95,38.60
1510,2023-03-04 22:00:00,2023,3,4,22,20.56,11.69,49.76
1511,2023-03-04 23:00:00,2023,3,4,23,22.80,8.33,27.25
1512,2023-03-05 0:00:00,2023,3,5,0,16.04,13.61,30.02
1513,2023-03-05 1:00:00,2023,3,5,1,15.40,12.55,37.09
1514,2023-03-05 2:00:00,2023,3,5,2,23.42,11.55,32.11
1515,2023-03-05 3:00:00,2023,3,5,3,19.49,12.79,26.43
1516,2023-03-05 4:00:00,2023,3,5,4,18.42,13.77,27.16
1517,2023-03-05 5:00:00,2023,3,5,5,26.69,10.04,28.04
1518,2023-03-05 6:00:00,2023,3,5,6,31.89,5.35,22.63
1519,2023-03-05 7:00:00,2023,3,5,7,28.36,12.92,23.14
1520,2023-03-05 8:00:00,2023,3,5,8,13.94,3.56,28.00
1521,2023-03-05 9:00:00,2023,3,5,9,15.25,4.26,27.81
1522,2023-03-05 10:00:00,2023,3,5,10,11.55,3.54,24.54
1523,2023-03-05 11:00:00,2023,3,5,11,8.51,5.83,20.82
1524,2023-03-05 12:00:00,2023,3,5,12,6.38,5.31,18.42
1525,2023-03-05 13:00:00,2023,3,5,13,8.09,4.41,20.56
1526,2023-03-05 14:00:00,2023,3,5,14,9.14,5.03,18.85
1527,2023-03-05 15:00:00,2023,3,5,15,10.43,3.89,19.95
1528,2023-03-05 16:00:00,2023,3,5,16,10.39,4.41,29.26
1529,2023-03-05 17:00:00,2023,3,5,17,13.56,3.78,40.35
1530,2023-03-05 18:00:00,2023,3,5,18,16.30,5.82,27.53
1531,2023-03-05 19:00:00,2023,3,5,19,20.83,7.10,25.35
1532,2023-03-05 20:00:00,2023,3,5,20,10.83,11.29,32.13
1533,2023-03-05 21:00:00,2023,3,5,21,20.88,6.37,33.02
1534,2023-03-05 22:00:00,2023,3,5,22,12.64,7.40,26.96
1535,2023-03-05 23:00:00,2023,3,5,23,12.36,10.06,23.35
1536,2023-03-06 0:00:00,2023,3,6,0,17.73,7.35,26.54
1537,2023-03-06 1:00:00,2023,3,6,1,12.20,6.79,20.51
1538,2023-03-06 2:00:00,2023,3,6,2,14.79,5.47,16.58
1539,2023-03-06 3:00:00,2023,3,6,3,12.80,6.14,16.03
1540,2023-03-06 4:00:00,2023,3,6,4,11.17,8.11,14.21
1541,2023-03-06 5:00:00,2023,3,6,5,10.06,4.49,15.80
1542,2023-03-06 6:00:00,2023,3,6,6,7.20,3.47,14.50
1543,2023-03-06 7:00:00,2023,3,6,7,6.07,9.71,15.66
1544,2023-03-06 8:00:00,2023,3,6,8,10.74,5.01,30.06
1545,2023-03-06 9:00:00,2023,3,6,9,13.55,3.14,13.77
1546,2023-03-06 10:00:00,2023,3,6,10,11.64,3.01,10.03
1547,2023-03-06 11:00:00,2023,3,6,11,9.88,5.16,12.24
1548,2023-03-06 12:00:00,2023,3,6,12,10.77,5.12,13.16
1549,2023-03-06 13:00:00,2023,3,6,13,10.76,6.27,14.88
1550,2023-03-06 14:00:00,2023,3,6,14,6.33,20.73,16.22
1551,2023-03-06 15:00:00,2023,3,6,15,9.64,32.82,18.74
1552,2023-03-06 16:00:00,2023,3,6,16,9.85,37.77,14.46
1553,2023-03-06 17:00:00,2023,3,6,17,17.77,35.08,14.33
1554,2023-03-06 18:00:00,2023,3,6,18,18.55,27.38,18.03
1555,2023-03-06 19:00:00,2023,3,6,19,8.71,20.03,19.54
1556,2023-03-06 20:00:00,2023,3,6,20,8.36,15.51,17.30
1557,2023-03-06 21:00:00,2023,3,6,21,9.18,14.05,15.52
1558,2023-03-06 22:00:00,2023,3,6,22,8.53,6.09,15.08
1559,2023-03-06 23:00:00,2023,3,6,23,6.86,5.77,11.03
1560,2023-03-07 0:00:00,2023,3,7,0,5.84,6.68,11.47
1561,2023-03-07 1:00:00,2023,3,7,1,4.31,4.10,8.99
1562,2023-03-07 2:00:00,2023,3,7,2,4.98,3.39,10.58
1563,2023-03-07 3:00:00,2023,3,7,3,4.62,3.91,9.58
1564,2023-03-07 4:00:00,2023,3,7,4,1.89,4.11,11.35
1565,2023-03-07 5:00:00,2023,3,7,5,3.44,2.76,10.95
1566,2023-03-07 6:00:00,2023,3,7,6,3.33,1.69,14.17
1567,2023-03-07 7:00:00,2023,3,7,7,5.52,1.14,12.02
1568,2023-03-07 8:00:00,2023,3,7,8,11.33,1.37,15.12
1569,2023-03-07 9:00:00,2023,3,7,9,6.48,1.71,6.59
1570,2023-03-07 10:00:00,2023,3,7,10,11.29,1.46,6.04
1571,2023-03-07 11:00:00,2023,3,7,11,6.96,1.17,6.43
1572,2023-03-07 12:00:00,2023,3,7,12,3.79,1.29,11.24
1573,2023-03-07 13:00:00,2023,3,7,13,4.71,0.88,7.48
1574,2023-03-07 14:00:00,2023,3,7,14,4.72,1.06,6.35
1575,2023-03-07 15:00:00,2023,3,7,15,5.12,1.95,5.84
1576,2023-03-07 16:00:00,2023,3,7,16,4.65,3.65,7.16
1577,2023-03-07 17:00:00,2023,3,7,17,7.78,1.98,7.41
1578,2023-03-07 18:00:00,2023,3,7,18,11.13,1.44,9.53
1579,2023-03-07 19:00:00,2023,3,7,19,5.50,2.06,7.43
1580,2023-03-07 20:00:00,2023,3,7,20,9.11,5.76,13.09
1581,2023-03-07 21:00:00,2023,3,7,21,8.13,9.55,13.32
1582,2023-03-07 22:00:00,2023,3,7,22,5.97,11.04,13.03
1583,2023-03-07 23:00:00,2023,3,7,23,6.10,15.98,14.17
1584,2023-03-08 0:00:00,2023,3,8,0,5.63,12.23,15.26
1585,2023-03-08 1:00:00,2023,3,8,1,5.36,14.71,17.87
1586,2023-03-08 2:00:00,2023,3,8,2,6.08,15.60,15.52
1587,2023-03-08 3:00:00,2023,3,8,3,8.70,15.17,31.30
1588,2023-03-08 4:00:00,2023,3,8,4,10.06,17.10,16.51
1589,2023-03-08 5:00:00,2023,3,8,5,11.81,22.82,7.20
1590,2023-03-08 6:00:00,2023,3,8,6,11.77,15.31,7.69
1591,2023-03-08 7:00:00,2023,3,8,7,4.19,16.63,9.48
1592,2023-03-08 8:00:00,2023,3,8,8,2.93,12.17,10.39
1593,2023-03-08 9:00:00,2023,3,8,9,5.44,6.98,9.75
1594,2023-03-08 10:00:00,2023,3,8,10,8.94,6.26,8.64
1595,2023-03-08 11:00:00,2023,3,8,11,14.36,3.71,6.34
1596,2023-03-08 12:00:00,2023,3,8,12,31.00,3.96,5.24
1597,2023-03-08 13:00:00,2023,3,8,13,20.54,4.81,6.01
1598,2023-03-08 14:00:00,2023,3,8,14,18.91,4.46,7.12
1599,2023-03-08 15:00:00,2023,3,8,15,43.83,4.58,7.46
1600,2023-03-08 16:00:00,2023,3,8,16,70.86,5.38,8.20
1601,2023-03-08 17:00:00,2023,3,8,17,28.56,7.81,9.64
1602,2023-03-08 18:00:00,2023,3,8,18,136.73,8.25,9.89
1603,2023-03-08 19:00:00,2023,3,8,19,125.95,7.88,10.15
1604,2023-03-08 20:00:00,2023,3,8,20,104.92,5.97,6.41
1605,2023-03-08 21:00:00,2023,3,8,21,103.99,7.96,7.29
1606,2023-03-08 22:00:00,2023,3,8,22,55.28,4.92,7.25
1607,2023-03-08 23:00:00,2023,3,8,23,104.48,4.24,7.82
1608,2023-03-09 0:00:00,2023,3,9,0,43.73,3.26,5.61
1609,2023-03-09 1:00:00,2023,3,9,1,31.18,4.02,7.65
1610,2023-03-09 2:00:00,2023,3,9,2,26.16,3.48,7.63
1611,2023-03-09 3:00:00,2023,3,9,3,13.38,3.53,7.13
1612,2023-03-09 4:00:00,2023,3,9,4,22.32,5.00,7.45
1613,2023-03-09 5:00:00,2023,3,9,5,15.79,4.76,8.29
1614,2023-03-09 6:00:00,2023,3,9,6,37.87,6.03,9.27
1615,2023-03-09 7:00:00,2023,3,9,7,22.66,7.51,9.06
1616,2023-03-09 8:00:00,2023,3,9,8,12.24,6.92,10.20
1617,2023-03-09 9:00:00,2023,3,9,9,14.74,5.15,9.05
1618,2023-03-09 10:00:00,2023,3,9,10,14.56,5.05,7.91
1619,2023-03-09 11:00:00,2023,3,9,11,6.12,5.18,6.90
1620,2023-03-09 12:00:00,2023,3,9,12,8.42,4.92,15.21
1621,2023-03-09 13:00:00,2023,3,9,13,10.93,4.24,13.32
1622,2023-03-09 14:00:00,2023,3,9,14,8.34,5.38,12.37
1623,2023-03-09 15:00:00,2023,3,9,15,5.23,6.44,8.58
1624,2023-03-09 16:00:00,2023,3,9,16,64.41,6.67,8.69
1625,2023-03-09 17:00:00,2023,3,9,17,6.64,3.88,7.27
1626,2023-03-09 18:00:00,2023,3,9,18,6.35,3.96,6.66
1627,2023-03-09 19:00:00,2023,3,9,19,6.63,3.54,6.10
1628,2023-03-09 20:00:00,2023,3,9,20,61.07,2.33,4.52
1629,2023-03-09 21:00:00,2023,3,9,21,78.40,2.54,4.79
1630,2023-03-09 22:00:00,2023,3,9,22,54.14,1.93,4.02
1631,2023-03-09 23:00:00,2023,3,9,23,8.21,1.28,4.23
1632,2023-03-10 0:00:00,2023,3,10,0,11.92,0.94,3.15
1633,2023-03-10 1:00:00,2023,3,10,1,5.53,1.26,3.41
1634,2023-03-10 2:00:00,2023,3,10,2,6.51,1.15,5.58
1635,2023-03-10 3:00:00,2023,3,10,3,4.82,1.30,4.65
1636,2023-03-10 4:00:00,2023,3,10,4,5.37,0.82,5.70
