Export;EXP-2023-001 (20231211 15:27);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;20231115 14:00;20231115 15:00;7.91;10.62;6.6;9.71;6.2;5.35;6.63;11.55;17.39;28.89;13.85;4.71;9.72;6.13;6.01;2.27;6.21;17.41;4.92;11.66;1.87;15.58;10.4;13.41;13.72;3.29;11.78;3.54;2.89;14;11.28;10.35;8.15;8.48;10.86;6.42;15.75;9.72;4.97;3.25;2.92;2.81;1.97;10.43;
NO2;uur;µg/m³;20231115 15:00;20231115 16:00;8.22;6.6;6.74;12.6;6.53;5.23;7.07;12.78;20.42;26.96;16.49;7.04;8.93;5.93;7.27;3.96;6.49;27.17;6.67;14.98;2.16;16.34;12.95;13.44;15.19;3.85;12.78;4.15;5.18;17.53;18.7;13.77;10.86;8.48;8.33;4.7;24.02;12.86;5.11;3.15;2.94;2.74;2.72;13.43;
NO2;uur;µg/m³;20231115 16:00;20231115 17:00;9.28;9.6;9.65;16.65;8.28;5.71;8.95;15.84;21.58;28.02;16.69;8.93;10.31;10.7;7.68;5.71;6.81;31.84;7.22;14.52;2.09;14.97;17.77;14.92;16.5;4.03;12.61;6.38;7.01;18.57;27.02;14.94;13.37;12;12.35;10.94;22.22;14.33;5.12;5.48;3.11;3.32;3.35;14.16;
NO2;uur;µg/m³;20231115 17:00;20231115 18:00;13.96;10.17;10.27;17.38;10.23;7.76;8.48;15.85;25.13;28.27;18.8;9.74;11.13;11.04;6.24;5.83;8.25;35.43;6.28;13.73;2.76;17.51;17.81;15.29;15.67;4.55;13.86;7.71;6.71;21.19;22.78;16.09;19.26;13.98;16.74;13.45;27.14;17.9;5.97;5.74;3.54;3.89;4.22;15.71;
NO2;uur;µg/m³;20231115 18:00;20231115 19:00;15.91;15.84;10.33;19.27;12.71;9.1;13.72;13.92;24.16;24.35;22.3;9.62;18.03;11.34;2.52;6.79;4.97;28.23;4.76;11.33;2.49;15.12;8.5;10.09;14.27;3.81;12.42;6.63;6;22.13;21.27;14.64;19.45;13.18;12.93;11.62;25.3;18.17;11.54;4.76;3.35;5.53;4.11;12.65;
NO2;uur;µg/m³;20231115 19:00;20231115 20:00;13.54;15.29;11;15.29;11.51;12.18;21.87;19.49;31.3;24.46;24.35;7.13;22.29;12.51;2.59;8.54;3.65;19.1;3.28;8.22;1.84;15.75;5.59;16.61;7.01;3.44;13.45;6.03;2.92;17.51;18.08;11.76;15.2;11.67;11.15;9.44;20.86;15.08;15.67;5.66;2.67;4.7;3.45;12.05;5.48
NO2;uur;µg/m³;20231115 20:00;20231115 21:00;11.4;13.2;9.19;11.4;9.78;17.75;28.89;18.69;21.61;22.88;23.22;4.91;16.22;13.74;1.62;9.29;3.43;17.11;2.67;6.09;2.09;16.25;5.13;10.64;5.78;3.22;6.7;5.27;2.64;11.77;16.79;8.45;9.5;8.76;10.93;7.76;19.89;13.96;12.01;5.82;2.78;4.52;2.63;8.38;4.79
NO2;uur;µg/m³;20231115 21:00;20231115 22:00;8.68;17.09;8.45;11.37;9.35;22.18;12.77;14.98;18.1;25.13;26.46;3.92;14.6;14.4;1.66;7.47;3.81;15.12;2.35;7.14;2.37;12.69;6.18;11.96;6.46;2.71;4.68;4.5;2.46;8.99;11.25;7.66;7.49;8.5;10.78;7.09;18.95;13.57;9.33;4.14;2.65;4.87;2.24;7.13;5.25
NO2;uur;µg/m³;20231115 22:00;20231115 23:00;8.51;13.12;8.81;11.72;9.38;24.59;15.68;14.63;17.93;20.2;21.64;3.91;13.16;18.68;2.05;6.65;4.12;18.18;2.37;5.04;2.22;13.48;6.38;13.19;6.61;2.31;5.87;4.22;2.63;9.27;9.87;6.87;6.76;11.29;11.55;6.23;15.7;11.53;7.3;3.79;1.79;4.07;1.21;5.68;3.98
NO2;uur;µg/m³;20231115 23:00;20231116 00:00;9.05;14.78;8.3;11.43;9.08;19.38;10.14;13.21;16.18;14.64;14.29;20.78;11.54;20.04;2.13;6.17;5.31;16.99;2.47;5.34;3.38;11.57;5.36;7.71;6.76;2.05;5.8;4.66;2.81;9.02;10.49;5.97;7.09;9.15;9.23;7.18;17.01;14.39;5.48;2.2;1.52;3.12;1.27;3.23;2.66
NO2;uur;µg/m³;20231116 00:00;20231116 01:00;8.07;20.77;6.38;9.29;9.47;19.15;15.19;12.57;11.81;14.34;15.29;7.05;10.01;18.9;3.19;4.77;5.08;16.29;2.63;4.28;1.96;7.89;;14.95;6.32;2.13;;2.73;3.93;6.89;6.31;5.83;5.62;9.44;9.07;6.78;15.47;13.54;5.06;1.7;1.9;1.48;1.91;3.46;2.38
NO2;uur;µg/m³;20231116 01:00;20231116 02:00;7.5;19.81;6.03;7.86;8.64;22.07;24.03;12.4;11.53;12.52;13.14;3.98;10.19;16.73;2.7;4.36;5.36;20.54;2.88;4.44;1.32;7.28;8.77;24.2;6.21;2.72;2.37;2.28;2.91;6.52;6.62;4.13;5.89;7.87;11.01;6.23;14.75;13.88;4.09;1.79;2.14;1.41;1.72;3.82;2.11
NO2;uur;µg/m³;20231116 02:00;20231116 03:00;8.75;17.52;5.27;7.29;7.09;17.21;15.43;11.98;11.62;12.5;11.65;6.18;10.71;15.02;2.81;4.66;2.73;33.89;2.33;6.89;0.88;4.1;4.24;20.74;4.48;2.66;2.1;1.61;2.15;4.97;3.87;5.05;5.08;3.91;9.11;3.9;13.53;12.54;2.84;1.45;2.25;1.51;2.27;3.33;2.03
NO2;uur;µg/m³;20231116 03:00;20231116 04:00;6.59;18.87;6.37;6.88;6.88;19.8;12.33;12.88;12.06;14.34;14.29;5.96;10.92;13.79;3.05;4.57;4.61;8.14;2.78;4.69;1.21;7.78;7.98;12.44;5.48;2.24;2.33;1.51;2.46;7.67;5.12;6.39;7.24;3.29;7.41;4.09;11.87;11.32;2.5;1.69;2.12;1.61;2.05;3.61;1.89
NO2;uur;µg/m³;20231116 04:00;20231116 05:00;7.54;19.02;8.17;6.49;8.75;22.61;16.54;12.73;12.4;16.11;17.29;19.93;11.16;14.02;3.33;4.65;6.11;6.44;4.61;7.75;1.71;8.31;9.41;17.34;16.31;2.61;7.5;1.8;2.16;6.74;7.98;9.77;7.02;3.39;7.03;3.15;12.16;9.26;2.3;1.81;2.22;1.6;1.15;5.05;1.74
NO2;uur;µg/m³;20231116 05:00;20231116 06:00;10.37;13.67;7.25;8.1;9.51;16.47;18.32;13.26;22.36;30.1;19.5;24.72;12.02;14.29;5.04;7.38;12.92;9.02;7.45;12.09;2.04;18.05;17.15;17.58;48.63;4.22;16.21;4.19;2.44;11.98;19.44;26.85;7.4;9.93;7.23;4.99;14.03;9.28;2.75;3.56;2.91;1.85;0.99;5.67;1.73
NO2;uur;µg/m³;20231116 06:00;20231116 07:00;11.52;17.28;9.38;12.41;12.13;17.16;32.63;21;32.24;49.7;28.94;25.17;15.7;16.92;27.25;10.89;31.41;22.98;9.07;20.8;6.88;40.13;35.96;45.32;51.01;11.53;33.25;15.51;5.17;25.85;44.95;32.57;18.32;15.2;7.39;13.87;22.23;15.23;5.66;10.56;2.72;1.98;0.9;14.58;3.12
NO2;uur;µg/m³;20231116 07:00;20231116 08:00;14.75;14.83;13.84;22.09;14.87;14.66;50.11;26.35;39.92;47.64;38.43;29.57;23.54;18.8;20.12;15.64;39.83;36.09;15.29;30.5;11.36;48.6;33.75;54.69;56.77;12.38;51.56;32.26;15.53;43.68;54.6;29.5;45.08;18.52;12.23;25.18;36.04;27.87;12.14;18.94;4.66;3.29;3.35;40.65;18.95
NO2;uur;µg/m³;20231116 08:00;20231116 09:00;15.53;17.81;10.65;31.61;25.15;15.07;44.07;31.27;37.62;44.99;31.84;32.57;28.41;21.68;25;28.79;42.43;38.54;30.8;26.76;37.72;46.29;41.31;55.88;55.47;16.08;55.09;29.87;20.26;49.66;51.2;28.08;47.41;23.65;10.59;18.88;34.56;33.95;8.92;16.69;30.58;5.66;3.9;49.64;32.67
NO2;uur;µg/m³;20231116 09:00;20231116 10:00;13.22;17.35;12.97;28.87;27.69;15.21;37.78;34.35;40.96;40.42;28.13;34.14;26.79;28.95;28.61;24.07;40.61;45.51;30.35;27.87;35;48.86;37.33;52.94;53.6;24.69;48.77;11.95;20.03;40.8;44.41;28.54;35.4;31.82;8.56;15.27;33;31.1;9.91;15.56;21.75;12.06;9.09;53.51;39.23
NO2;uur;µg/m³;20231116 10:00;20231116 11:00;13.73;14.24;11.23;30.36;25.34;16.14;32.09;33.18;29.8;41.06;31.16;26.77;21.6;25.5;22.99;20.44;38.81;46.35;39.72;29.43;29.53;48.08;37.41;50.39;55.68;22.81;44.71;13.83;21.2;33.28;38.26;26.03;32.39;31.1;10.2;13.43;37.35;28.06;10.44;9.43;9.13;8.93;9.86;49.38;33.24
NO2;uur;µg/m³;20231116 11:00;20231116 12:00;17.53;15.32;15.54;40.46;34.95;16.65;24.11;26.31;30.57;31.45;30.2;25.08;27.45;25.46;32.72;19.98;36.49;47.02;33.98;21.09;18.81;44.47;37.9;52.61;55.19;6.11;41.5;11.28;31.69;26.45;32.97;19.99;25.93;25.82;10.29;14.93;29.91;20.61;13.22;12.5;8.33;7.81;;36;20.22
NO2;uur;µg/m³;20231116 12:00;20231116 13:00;16.55;11.96;;43.44;35.77;21.71;23.97;24.32;27.12;31.81;27.2;28.14;25.05;27.98;36;25.65;36.59;43.59;30.87;21.53;17.71;42.81;31.73;51.33;50.12;3.58;33.15;11.94;20.34;18.98;28.17;15.07;20.85;26.35;11.31;10.75;30.07;22.12;15.49;8.36;11.83;8.5;;24.57;6.41
NO2;uur;µg/m³;20231116 13:00;20231116 14:00;17.31;17.52;;36.93;26.54;26.99;24.03;32.2;28.15;36.26;33.46;23.8;20.84;20.29;31.95;33.26;27.75;35.16;22.51;29.98;14.44;33.3;28.23;37.85;48.15;4.68;28.63;7.22;14.27;18.5;23.22;16.37;21.12;23.13;8.9;10.51;37.6;30.79;14.25;13.59;9.91;5.31;2.75;27.69;5.28
NO2;uur;µg/m³;20231116 14:00;20231116 15:00;16.6;20.43;;;22.48;21.02;16.66;22.99;34.21;29.3;25.04;18.42;23.99;16.34;25.49;43.55;22.69;30.2;25.88;36.46;14.05;32.99;21.77;30.38;41.21;12.57;32.53;10.11;13.94;15.39;23;17.26;17.99;20.42;7.56;9.9;28.3;23.51;16.18;20.4;12.53;5.63;2.52;29.2;2.19
NO2;uur;µg/m³;20231116 15:00;20231116 16:00;23.81;14.96;;;;18.21;14.45;24.67;29.98;30.47;22.78;21.5;25.88;17.53;17.25;40.8;20.71;26.54;20.79;29.06;16.58;33.25;19.63;28.86;39.23;9.92;42.67;11.12;14.65;19.33;27.35;13.35;22.28;18.55;9.2;11.06;29.56;23.36;17.51;23.13;14.15;7.5;3.05;31.86;5.02
NO2;uur;µg/m³;20231116 16:00;20231116 17:00;38.24;21.56;19.78;26.61;;20.86;17.91;26.21;32.38;27.03;26.39;24.51;24.79;23.39;17.95;32.86;20.33;24.01;27.13;24.62;21.83;32.96;17.73;36.03;43.07;6.68;39.44;16.91;12.18;19.28;33.32;18.44;24.08;16.92;11.75;19.41;21.1;23.24;15.14;20.42;12.42;14;3.9;46.15;14.92
NO2;uur;µg/m³;20231116 17:00;20231116 18:00;45.58;22.44;31.33;34.49;;18.9;17.55;30.07;39.49;30.87;25.87;29.72;25.54;24.88;21.3;38.52;23.95;25.79;28.77;20.86;22.76;33.63;22.09;40.15;47.02;5.49;36.06;17.55;15.56;21;32.2;23.21;24.14;20.78;15.89;18.58;26.39;23.06;18.13;27.36;13.65;15.48;4.7;40.25;9.19
NO2;uur;µg/m³;20231116 18:00;20231116 19:00;44.21;14.11;39.06;40.91;34.72;18.7;12.31;24.96;27.2;25.45;25.1;29.35;26.65;22.93;23.69;31.21;29.04;34.23;26.64;23.66;24.34;38.24;24.97;37.76;50.68;19.16;30;18.11;17.01;24.11;28.43;31.99;24.83;24.77;19.5;13.13;29.5;25.45;14.35;24.81;14.44;11.85;6;44.04;4.58
NO2;uur;µg/m³;20231116 19:00;20231116 20:00;42.4;13.43;42.33;41.16;37.78;19.83;11.53;21.68;20.72;24.45;25.5;24.54;20.46;25.24;22.21;43.27;36.3;28.01;28.99;29.44;17.53;40.4;36.32;36.53;47.85;31.2;32.56;15.26;20.6;25.26;28.68;34.4;27.87;21.54;20.3;17.12;34.92;26.67;14.06;17.4;18.39;6.78;7.56;46.04;7.42
NO2;uur;µg/m³;20231116 20:00;20231116 21:00;28.93;12.33;41.18;45.33;42.96;17.36;15.24;21.24;18.84;22.4;21.51;28.74;18.17;22.9;28.19;23.92;41.71;33;24.02;32.77;15.53;48.18;51.84;37;52.79;17.86;30.15;16.95;14.33;30.28;27.61;22.8;32.71;21.28;21.49;14.9;38.66;33.03;14.2;13.73;21.84;9.19;4.51;50.68;12.9
NO2;uur;µg/m³;20231116 21:00;20231116 22:00;21.98;13.8;34.64;41.2;38.29;16.28;12.09;22.11;20.25;23.93;22.09;30.76;20;23.16;26.6;26.35;44.17;35.52;25.96;33.64;13.41;47.8;53.22;38.46;54.14;6.7;27.23;17.72;9.7;33.17;35.15;50.18;27.1;22.09;17.3;12.44;39.38;29.17;13.3;10.62;15.85;8.17;3.1;56.83;18.45
NO2;uur;µg/m³;20231116 22:00;20231116 23:00;18.46;14.96;21.16;27.48;24.26;19.93;14.84;27.66;25.21;33.88;23.46;29.74;20.35;30.05;26.06;24.22;48.34;41.42;32.06;32.49;14.03;55.66;48.5;39.84;59.76;7.65;34.93;17.1;14.29;37.55;37.92;42.15;23.53;25.46;16.6;10.9;41.71;36.31;17.46;14.93;13.81;6.82;2.66;52.03;20.65
NO2;uur;µg/m³;20231116 23:00;20231117 00:00;15.47;12.61;16.44;22.76;18.86;22.38;17.13;23.38;26.54;37.2;26.58;24.98;17.93;28.34;25.36;15.7;47.61;50.86;35.19;30.79;12.33;55.34;43.89;34.58;61.71;20.49;34.14;18.75;34.64;38.14;38.87;36.16;28.28;24.53;21.53;11.92;39.21;37.78;12.14;11.97;16.12;5.71;3.69;46.39;22.3
NO2;uur;µg/m³;20231117 00:00;20231117 01:00;14.73;18.65;;18;13.84;20.38;14.02;24.22;28.35;31.16;30.86;19.86;15.48;22.49;25.56;11.21;46.18;48.77;31.82;28.36;10.5;54.55;38.27;28.82;48.78;9.4;;10.34;37.28;40.41;44.29;44.3;36.46;13.18;16.61;11.69;36.28;37.77;9.9;15.87;14.82;5.26;4.24;;21.95
NO2;uur;µg/m³;20231117 01:00;20231117 02:00;12.33;20.99;11.49;14.78;12.83;20;11.82;25.96;23.31;26.51;31.96;18.88;14.68;22.32;17.52;11.47;47.26;45.21;24.35;22.75;10.67;53.36;33.34;29.62;50.97;11.3;;10.68;26.25;38.07;41.17;41.4;36.39;12.22;15.3;11.86;32.69;31.84;10.72;19.53;13.85;6.29;4.82;26.85;17.23
NO2;uur;µg/m³;20231117 02:00;20231117 03:00;12.18;22.71;9.13;12.77;11.01;17.1;10.48;27.23;20.89;24.98;27.54;20.32;15.2;17.6;18.42;20.23;55.32;56.61;21.12;27.09;11.58;55.53;33.33;33.97;53.04;13.3;17.02;13.18;23.55;36.54;39.74;38.71;38.39;14.18;14.95;10.67;32.62;30.41;11.74;25.69;8.45;7.51;4.09;21.48;7.84
NO2;uur;µg/m³;20231117 03:00;20231117 04:00;11.98;17.35;8.55;12.03;11.72;15.91;10.14;24.71;21.35;24.7;24.31;26.02;16.12;18.11;37.72;26.08;56.56;35.88;15.14;26.2;15.63;58.29;40.13;38.97;59;8.93;14.03;14.25;29.96;37.62;38.03;35.71;32.18;22.65;12.88;9.56;27.46;25.49;9.65;20.1;5.17;8.06;6.89;14.87;7.52
NO2;uur;µg/m³;20231117 04:00;20231117 05:00;13.59;17.04;8.08;10.48;10.47;15.51;9.25;24.55;21.29;24.5;26.46;20.76;18.11;18.95;20.66;19.37;59.11;35.97;12.67;26.86;28.8;62.04;42.66;39.7;63;13.29;16.53;17.33;29.56;35.82;37.44;38.8;32.86;25.97;10.14;9.43;25.53;24.06;10.74;8.71;5.3;6.9;6.59;13.02;8.24
NO2;uur;µg/m³;20231117 05:00;20231117 06:00;16.89;18.1;9.1;16.49;10.78;15.53;12.72;24.32;20.35;23.38;25.27;23.1;17.72;14.92;16.75;12.6;54.34;36.86;15.89;22.89;27.11;57.19;45.42;41.32;64.92;17.71;23.73;24.99;34.37;32.85;34.29;36.98;33.69;18.83;8.77;10.66;26.15;25;8.37;9.97;5.04;6.92;4.01;20.59;8.25
NO2;uur;µg/m³;20231117 06:00;20231117 07:00;14.3;19.86;13.78;24.43;16.88;16.6;13.28;26.14;22.66;30.85;26.41;21.44;17.96;18.05;9.61;14.97;51.8;41.95;23.93;26.03;25.65;53.5;48.02;48.3;66.61;19.71;37.9;28.94;31.83;36.75;36.39;47.63;34.52;27.57;12.08;13.73;30.95;25.82;10.6;14.59;5;8.08;3.81;22.59;12.35
NO2;uur;µg/m³;20231117 07:00;20231117 08:00;16.79;19.66;20.47;31.88;24.03;16.94;14.85;29.73;28.07;37.07;28.85;21.26;20.88;18.99;7.58;9.01;55.26;45.01;28.86;29.34;33.39;55.92;48.54;49.62;63.04;24.84;45.89;28.11;33.03;40.76;42.14;48.34;35.93;25.37;16.22;13.29;38.22;30.38;16.84;18.18;14.84;10.96;5.03;33.56;17.23
NO2;uur;µg/m³;20231117 08:00;20231117 09:00;18.27;18.41;22.19;30.97;28.54;15.4;14.7;28.72;31.17;33.07;30.75;23.01;25;20.27;6.75;13.35;57.13;39.99;20.57;54.39;38.15;58.32;48.38;52.33;64.31;29.49;47.95;26.51;27.88;39.54;43.22;42.24;38.29;23.15;21.47;11.93;32.02;27.41;14;19.89;17.01;13.82;6.93;28.74;25.42
NO2;uur;µg/m³;20231117 09:00;20231117 10:00;19.99;15.47;13.41;20.09;22.24;14.84;14.54;31.06;32.32;35.04;27.3;21.35;28.11;20.42;9.26;17.5;57.29;39.27;19.07;25.13;42.08;58.5;43.67;40.78;62.91;38.61;46.94;31.15;25.3;41.92;44.75;38.7;38.09;20.66;20.83;13.07;30.46;26.67;10.19;20.59;17.91;12.2;8.04;25.76;24.87
NO2;uur;µg/m³;20231117 10:00;20231117 11:00;18.32;14.68;14.54;20;13.34;15.2;26.39;33.62;33.57;33.8;32.08;25.95;23.98;21.4;21.23;17.51;45.67;36.89;25.2;29.31;44.18;53.62;44.55;43.01;60.5;35.56;43.12;30.29;26.37;34.17;38.76;35.73;31.33;19.22;21.63;13.89;29.09;28.22;18.61;23.12;14.42;12.92;7.68;27.14;19.53
NO2;uur;µg/m³;20231117 11:00;20231117 12:00;19.23;14.85;15.52;23.53;17.66;12.33;27.3;31.77;32.13;;27.08;24.38;19.43;22.29;15.26;13.19;17.02;43.49;22.79;34.82;45.39;25.19;27.43;39.67;37.07;27.73;45.67;28.37;23.3;35.03;37.36;35.05;29.52;12.57;21.27;21.41;28.33;25.39;19.54;16.51;23.64;12.86;9.23;;18.31
NO2;uur;µg/m³;20231117 12:00;20231117 13:00;18.5;12.13;19.95;31.98;17.53;14.48;16.13;21.83;27.17;;25.6;20.38;17.8;13.54;7.91;12.91;22.44;28.52;28.56;24.65;35.94;31.24;21.17;37.4;42.52;23.91;40.72;26.57;25.93;25.11;27.05;29.61;20.35;20.17;20.84;25.78;36.85;27.24;20.11;15.63;23.84;9.49;8.46;;12.05
NO2;uur;µg/m³;20231117 13:00;20231117 14:00;17.3;13.72;13.41;32.33;21.82;20.91;17.62;19.96;25.79;44.14;26.88;15.94;13.15;9.78;15.4;12.61;31.27;32.54;19.64;22.45;22.24;37.29;20.54;35.12;42.5;22.64;32.13;18.92;25.74;22.96;25.03;35.34;18.3;13.58;20.42;16.21;28.38;24.15;19.64;17.1;17.38;9.95;8.38;19.7;12.68
NO2;uur;µg/m³;20231117 14:00;20231117 15:00;18.68;15.55;13.18;25.54;14.36;18.38;15.86;21.97;28.41;43.89;28.01;23.71;14.77;8.12;9.66;11.49;28.38;32.4;14.01;27.01;19.45;36.36;25.15;37.66;44.77;25.33;37.45;19.68;19.07;21.18;26.88;36.17;15.32;17.6;20.12;14.2;31.2;22.28;20.86;22.44;22.6;13.41;4.12;18.38;12.92
NO2;uur;µg/m³;20231117 15:00;20231117 16:00;16.6;15.52;18.15;30.84;15.32;22.08;15.56;29.87;33.35;42.53;28.05;21.61;15.56;12.32;14.43;11.11;37.89;36.1;11.81;24.07;20.87;47.95;31.68;39.41;54.44;25.42;32.26;21.12;21.31;30.6;31.05;41.17;19.05;18.89;21.34;14.55;38.5;30.04;20.81;23.75;29.59;14.09;3.07;31.05;16.15
NO2;uur;µg/m³;20231117 16:00;20231117 17:00;23.38;25.39;12.06;50.27;25.77;30.91;21.46;42.31;46.59;60.55;37.39;30.66;33.64;17.9;16.78;9.48;34.54;42.44;28.09;32.54;21.31;46.62;37.46;49.13;61.31;20.13;39.9;32.59;24.74;43.32;51.05;47.46;31.19;21.73;24.79;25.76;49.97;33.64;24.28;32.02;42.81;15.31;3.38;38.19;30.83
NO2;uur;µg/m³;20231117 17:00;20231117 18:00;32.89;21.52;13.13;38.79;28.33;38.69;22.66;53.84;56.82;68.53;55.21;40.11;45.53;28.54;8.72;8.42;43.7;47.06;31.62;49.61;36.22;51.07;44.08;48.11;65.43;36.19;51.94;33.09;23.12;52.43;55.97;48.7;46.25;33.42;27.81;24.38;58.79;44.43;17.93;36.63;47.29;19.34;5.95;51.39;39.32
NO2;uur;µg/m³;20231117 18:00;20231117 19:00;25.76;23.45;16.16;40;27.42;41.21;26.83;53.06;52.15;63.56;55.04;36.52;42.62;33.22;5.06;16.21;54.39;47.98;27.93;43.99;46.79;55.49;44.77;49.93;65.16;32.3;61.45;37.06;25.43;51.34;55.27;41.95;50.88;39.71;28.7;20.28;58.79;52.92;16.2;31.61;49.54;20.53;11.14;53.21;35.23
NO2;uur;µg/m³;20231117 19:00;20231117 20:00;26.11;22.76;15.76;34.54;26.5;38.87;22.93;49.02;48.42;53.61;52.49;32.96;36.38;26.48;5.27;19.1;52.61;48.81;37.61;41.2;42.29;59.88;49.02;59.06;58.94;55.5;57.52;40.16;34.43;49.88;55.06;41.66;50.33;38.35;25.95;17.94;51.29;45.87;19.72;38.47;44.75;22.98;20.16;56.71;40.98
NO2;uur;µg/m³;20231117 20:00;20231117 21:00;25.81;21.39;13.4;33.95;26.44;37.08;23.82;45.76;42.25;44.06;49.59;35.34;31.76;28.77;14.29;16.28;13.58;55.54;36.68;36.85;39.92;41.13;56.24;65.1;57.27;58.25;54.59;37.97;36.21;48.41;54.11;44.17;49.15;42.24;28.18;18.61;39.97;38.49;29.08;41.27;35.4;22.22;25.76;51.71;35.69
NO2;uur;µg/m³;20231117 21:00;20231117 22:00;29.84;24.7;20.15;27.07;24.85;33.63;14.63;41.69;36.69;39.62;46.84;36.77;28.58;32.39;33.85;17.38;16.95;60.33;35;37.94;28.53;48.45;56.49;62.4;54.58;67.84;51.29;36.95;37.59;41.68;48.08;42.96;44.39;41.2;25.98;25.73;35.02;33.11;30.53;30.49;30.59;20.55;33.03;47.03;36.18
NO2;uur;µg/m³;20231117 22:00;20231117 23:00;31.61;29.22;17.06;25.92;22.77;29.9;13.15;37.39;33.61;40.36;47.54;37.27;25.41;36.8;36.21;20.26;52.72;43.34;32.85;40.44;25.06;68.62;54.57;53.3;68.08;47.88;46.43;37.79;38.67;41.86;47;45.52;42.87;38.67;29.32;27.5;33.35;32.34;28.08;26.65;30.13;23.7;30.09;41.03;32.3
NO2;uur;µg/m³;20231117 23:00;20231118 00:00;29.95;31.02;15.53;24.83;23.44;28.88;11.83;34.9;32;42.08;49.31;34.23;21.73;31.61;29.71;27.57;62.11;36.8;30.97;36.55;25.69;65.37;47.98;53.54;62.48;51.8;45.81;34.11;37.37;41.1;45.21;46.56;40.76;37.71;31.44;31.96;31.28;30.46;26.07;30;27.59;28.67;26.49;38.65;29.3
NO2;uur;µg/m³;20231118 00:00;20231118 01:00;24.54;30.94;12.88;18.15;16.95;26.07;20.33;35.55;29.57;44.37;47.46;32.03;26.09;26.49;24.26;27.87;43.62;36.4;38.53;34.57;41.19;41.03;54.56;52.13;43.44;46.07;;33.73;37.85;36.94;40.63;43.02;36.61;36.93;;33.21;30.21;28.84;25.38;29.37;24.56;28.64;23.3;34.87;32.99
NO2;uur;µg/m³;20231118 01:00;20231118 02:00;19.6;30.36;10.26;13.36;14.17;26.43;32.81;31.99;27.09;39.47;42.22;42.94;27.45;28.16;42.25;28.93;45.59;42.8;31.47;35.25;46.41;46.23;49.61;39.1;50.36;46.65;;34.26;37.63;35.53;40.6;38.83;36.2;35.99;29.45;31.81;32.45;31.23;22.03;27.24;22.54;26.11;18.69;31.41;30.76
NO2;uur;µg/m³;20231118 02:00;20231118 03:00;20.93;28.95;7.19;11.34;11.71;28.29;40.68;28.37;26.56;34.05;30.86;43.53;23.74;27.8;50.28;32.88;41.35;37.56;37.56;47.1;43.97;39.25;47.77;39.28;41.97;52.23;38.13;31.36;36.49;34.55;39.98;38.67;36.88;37.2;30.94;31.42;33.26;31.11;20.06;27.05;22.52;23.93;17.17;26.19;21.98
NO2;uur;µg/m³;20231118 03:00;20231118 04:00;18.47;29.21;7.14;8.92;9.81;26.19;37.05;23.85;21.77;32.57;28.14;30.4;20.75;27.22;41.55;24;42.45;44.81;45.63;36.42;38.81;43.31;47.4;42.91;47.7;49.5;34.14;30.51;39.42;36.61;41.33;40.33;37.62;34.82;36.99;29.9;30.67;29.1;21.9;24.9;24.23;23.04;16.1;24.1;19.9
NO2;uur;µg/m³;20231118 04:00;20231118 05:00;20.93;28.03;4.63;6.79;7.17;20.21;27.9;21.45;19.91;30.25;25.9;21.64;18.62;23.46;27.4;25.67;40.42;47.59;31.07;23.97;36.73;46.65;42.32;53.26;48.13;41.31;34.11;30.6;36.16;34.19;35.92;35.86;33.42;27.19;35.81;27.36;30.46;29.41;26.51;22.83;21.21;20.69;18.53;22.6;20.01
NO2;uur;µg/m³;20231118 05:00;20231118 06:00;22.58;27.75;5.71;5.13;8.87;16.46;28.67;20.04;17.82;26.8;23;25.94;17.47;19.26;35.99;38.07;43.81;34.71;22.76;22.19;34.85;48.3;49.34;52.86;51.51;32.45;37.45;24.58;21.49;24.08;25.4;21.91;23.13;24;36.23;25.18;26.28;25.44;31.43;22.84;18.27;22.7;18.8;20.14;18.93
NO2;uur;µg/m³;20231118 06:00;20231118 07:00;20.94;18.5;5.3;5.83;6.17;16.25;23.8;17.52;14.65;24.52;20.05;18.67;13.81;23.19;18.29;29.28;46.1;32.61;21.67;20.91;40.34;46.67;39.18;39.6;50.13;33.86;34.56;17.45;18.68;19.76;21.14;21.21;18.46;19.12;37.36;22;23.75;22.45;31.33;23.85;21;28.7;17.1;20.71;18.91
NO2;uur;µg/m³;20231118 07:00;20231118 08:00;17.08;14.9;5.43;7.66;6.19;11.91;15.73;16.43;15.3;26.01;17.98;14.19;12.35;24.09;7.64;10.88;40.03;31.36;13.9;17.56;26.13;38.58;36.37;36.2;44.03;25.19;23.82;15.25;15.81;20.24;21.75;20.72;18.39;17.09;35.34;20.83;18.96;18.18;40.54;19.61;17.84;31.51;16.47;21.74;18.13
