date-time;year;month;day;hour;Rg;Ta;RH;u;P;smc_065;smc_125;smc_250;smc_500
2016-11-12 20:00:00;2016;11;12;20;-1.316;3.574;79.816;4.541;0.0;0.464;0.625;0.687;0.741
2016-11-12 21:00:00;2016;11;12;21;-1.361;3.377;81.562;3.517;0.0;0.463;0.624;0.687;0.742
2016-11-12 22:00:00;2016;11;12;22;-1.244;3.355;82.37;3.206;0.0;0.463;0.624;0.687;0.742
2016-11-12 23:00:00;2016;11;12;23;-1.178;3.357;82.653;3.398;0.0;0.462;0.624;0.687;0.743
2016-11-13 00:00:00;2016;11;13;0;-1.233;3.294;83.127;3.0;0.0;0.462;0.623;0.687;0.743
2016-11-13 01:00:00;2016;11;13;1;-1.21;3.204;83.032;3.092;0.0;0.461;0.623;0.686;0.743
2016-11-13 02:00:00;2016;11;13;2;-1.177;3.164;82.737;3.109;0.0;0.461;0.623;0.686;0.743
2016-11-13 03:00:00;2016;11;13;3;-1.18;3.095;83.3;2.974;0.0;0.461;0.622;0.686;0.742
2016-11-13 04:00:00;2016;11;13;4;-1.44;2.957;85.045;2.722;0.0;0.46;0.622;0.686;0.742
2016-11-13 05:00:00;2016;11;13;5;-1.17;2.896;85.255;2.43;0.0;0.46;0.621;0.686;0.742
2016-11-13 06:00:00;2016;11;13;6;-0.917;2.999;85.4;2.113;0.0;0.459;0.621;0.686;0.742
2016-11-13 07:00:00;2016;11;13;7;5.641;3.072;86.062;2.185;0.0;0.459;0.621;0.686;0.742
2016-11-13 08:00:00;2016;11;13;8;43.766;3.14;88.735;2.828;0.03;0.459;0.62;0.686;0.741
2016-11-13 09:00:00;2016;11;13;9;54.255;3.432;88.663;3.177;0.0;0.458;0.619;0.686;0.74
2016-11-13 10:00:00;2016;11;13;10;74.693;3.659;90.835;2.757;0.0;0.458;0.618;0.686;0.739
2016-11-13 11:00:00;2016;11;13;11;65.161;3.799;92.065;2.374;0.6;0.458;0.618;0.686;0.738
2016-11-13 12:00:00;2016;11;13;12;57.038;3.88;93.24;2.301;0.82;0.46;0.618;0.686;0.736
2016-11-13 13:00:00;2016;11;13;13;49.51;3.901;94.187;2.7;0.25;0.465;0.62;0.687;0.738
2016-11-13 14:00:00;2016;11;13;14;30.955;3.998;91.143;3.22;0.02;0.467;0.621;0.687;0.738
2016-11-13 15:00:00;2016;11;13;15;14.619;4.04;88.705;2.135;0.03;0.467;0.622;0.688;0.737
2016-11-13 16:00:00;2016;11;13;16;-2.027;2.892;91.607;1.781;0.0;0.467;0.622;0.688;0.737
2016-11-13 17:00:00;2016;11;13;17;-1.51;3.207;92.603;1.49;0.0;0.467;0.622;0.688;0.737
2016-11-13 18:00:00;2016;11;13;18;-1.889;2.721;93.778;1.657;0.0;0.465;0.622;0.688;0.738
2016-11-13 19:00:00;2016;11;13;19;-1.497;2.909;94.348;1.794;0.0;0.464;0.622;0.688;0.739
2016-11-13 20:00:00;2016;11;13;20;-1.248;3.468;91.525;2.467;0.0;0.465;0.622;0.688;0.739
2016-11-13 21:00:00;2016;11;13;21;-1.269;3.745;87.193;1.686;0.0;0.463;0.621;0.688;0.739
2016-11-13 22:00:00;2016;11;13;22;-1.475;3.474;89.372;1.34;0.0;0.463;0.621;0.688;0.739
2016-11-13 23:00:00;2016;11;13;23;-2.39;1.923;92.607;1.737;0.0;0.463;0.621;0.688;0.74
2016-11-14 00:00:00;2016;11;14;0;-2.475;0.564;94.62;0.577;0.0;0.462;0.621;0.688;0.741
2016-11-14 01:00:00;2016;11;14;1;-2.367;-0.695;96.178;1.569;0.0;0.461;0.62;0.688;0.742
2016-11-14 02:00:00;2016;11;14;2;-2.449;-0.506;95.552;1.698;0.0;0.461;0.62;0.688;0.743
2016-11-14 03:00:00;2016;11;14;3;-2.407;-0.616;95.99;2.436;0.0;0.46;0.619;0.687;0.741
2016-11-14 04:00:00;2016;11;14;4;-2.303;-0.914;94.058;2.696;0.0;0.459;0.618;0.687;0.739
2016-11-14 05:00:00;2016;11;14;5;-2.288;-1.109;93.602;2.394;0.0;0.459;0.618;0.687;0.739
2016-11-14 06:00:00;2016;11;14;6;-0.178;-1.082;93.117;2.684;0.0;0.459;0.617;0.686;0.738
2016-11-14 07:00:00;2016;11;14;7;28.936;-0.21;92.143;3.169;0.0;0.458;0.616;0.686;0.738
2016-11-14 08:00:00;2016;11;14;8;81.463;0.421;90.938;3.481;0.0;0.457;0.616;0.686;0.738
2016-11-14 09:00:00;2016;11;14;9;112.624;1.244;91.252;3.548;0.03;0.457;0.616;0.687;0.738
2016-11-14 10:00:00;2016;11;14;10;112.524;2.421;91.867;4.277;0.0;0.457;0.616;0.687;0.739
2016-11-14 11:00:00;2016;11;14;11;108.374;3.173;91.883;4.19;0.0;0.457;0.616;0.687;0.738
2016-11-14 12:00:00;2016;11;14;12;133.143;4.006;91.477;4.673;0.0;0.457;0.616;0.686;0.738
2016-11-14 13:00:00;2016;11;14;13;65.632;4.599;89.127;4.812;0.1;0.457;0.616;0.686;0.738
2016-11-14 14:00:00;2016;11;14;14;21.763;4.6;89.1;3.385;0.75;0.458;0.616;0.687;0.737
2016-11-14 15:00:00;2016;11;14;15;2.296;4.6;89.1;3.616;0.66;0.463;0.617;0.687;0.736
2016-11-14 16:00:00;2016;11;14;16;-1.151;4.6;89.1;3.771;0.07;0.467;0.619;0.687;0.738
2016-11-14 17:00:00;2016;11;14;17;-1.397;4.6;89.1;3.816;0.54;0.468;0.62;0.687;0.739
2016-11-14 18:00:00;2016;11;14;18;-1.332;4.6;89.1;4.753;0.44;0.472;0.621;0.687;0.743
2016-11-14 19:00:00;2016;11;14;19;-1.444;4.6;89.1;5.069;0.34;0.475;0.622;0.686;0.743
2016-11-14 20:00:00;2016;11;14;20;-1.409;4.6;89.1;4.381;0.81;0.48;0.625;0.686;0.745
2016-11-14 21:00:00;2016;11;14;21;-1.323;4.6;89.1;5.147;0.34;0.487;0.63;0.685;0.743
2016-11-14 22:00:00;2016;11;14;22;-1.25;4.6;89.1;4.987;0.0;0.487;0.634;0.685;0.739
2016-11-14 23:00:00;2016;11;14;23;-1.347;4.6;89.1;4.825;0.0;0.487;0.636;0.686;0.739
2016-11-15 00:00:00;2016;11;15;0;-1.368;4.6;89.1;4.52;0.65;0.486;0.636;0.686;0.74
2016-11-15 01:00:00;2016;11;15;1;-1.343;4.6;89.1;5.116;0.52;0.493;0.638;0.684;0.74
2016-11-15 02:00:00;2016;11;15;2;-1.308;4.6;89.1;5.319;0.07;0.495;0.641;0.684;0.744
2016-11-15 03:00:00;2016;11;15;3;-1.406;4.6;89.1;3.91;0.48;0.495;0.642;0.684;0.744
2016-11-15 04:00:00;2016;11;15;4;-1.358;4.6;89.1;3.841;0.53;0.499;0.645;0.683;0.74
2016-11-15 05:00:00;2016;11;15;5;-1.385;4.6;89.1;3.343;0.25;0.502;0.655;0.683;0.733
2016-11-15 06:00:00;2016;11;15;6;-1.089;4.6;89.1;3.901;0.06;0.503;0.66;0.683;0.733
2016-11-15 07:00:00;2016;11;15;7;5.654;4.6;89.1;3.407;0.11;0.504;0.662;0.683;0.733
2016-11-15 08:00:00;2016;11;15;8;14.534;4.6;89.1;4.562;0.11;0.504;0.663;0.683;0.733
2016-11-15 09:00:00;2016;11;15;9;31.567;4.6;89.1;5.788;0.09;0.505;0.664;0.683;0.733
2016-11-15 10:00:00;2016;11;15;10;35.512;4.6;89.1;5.156;0.11;0.505;0.664;0.683;0.734
2016-11-15 11:00:00;2016;11;15;11;40.974;4.6;89.1;4.162;0.0;0.505;0.663;0.683;0.734
2016-11-15 12:00:00;2016;11;15;12;48.27;4.6;89.1;4.028;0.22;0.506;0.663;0.683;0.733
2016-11-15 13:00:00;2016;11;15;13;43.314;4.6;89.1;4.916;0.25;0.508;0.662;0.683;0.734
2016-11-15 14:00:00;2016;11;15;14;20.302;4.6;89.1;4.763;0.21;0.511;0.664;0.683;0.734
2016-11-15 15:00:00;2016;11;15;15;3.036;4.6;89.1;4.557;0.13;0.512;0.667;0.683;0.735
2016-11-15 16:00:00;2016;11;15;16;-1.534;4.6;89.1;3.811;0.08;0.513;0.668;0.683;0.735
2016-11-15 17:00:00;2016;11;15;17;-1.494;4.6;89.1;3.489;0.06;0.514;0.669;0.683;0.735
2016-11-15 18:00:00;2016;11;15;18;-1.66;4.6;89.1;2.942;0.24;0.514;0.669;0.683;0.735
2016-11-15 19:00:00;2016;11;15;19;-1.645;4.6;89.1;2.729;0.43;0.516;0.668;0.683;0.735
2016-11-15 20:00:00;2016;11;15;20;-1.806;4.6;89.1;2.326;0.15;0.519;0.67;0.683;0.736
2016-11-15 21:00:00;2016;11;15;21;-1.695;4.6;89.1;2.458;0.06;0.52;0.671;0.683;0.737
2016-11-15 22:00:00;2016;11;15;22;-1.803;4.6;89.1;2.032;0.0;0.52;0.671;0.683;0.738
2016-11-15 23:00:00;2016;11;15;23;-1.554;4.6;89.1;2.343;0.0;0.521;0.672;0.683;0.738
2016-11-16 00:00:00;2016;11;16;0;-1.441;4.6;89.1;2.268;0.0;0.521;0.672;0.683;0.738
2016-11-16 01:00:00;2016;11;16;1;-1.607;4.6;89.1;2.303;0.05;0.521;0.672;0.683;0.738
2016-11-16 02:00:00;2016;11;16;2;-1.595;4.6;89.1;2.714;0.75;0.523;0.669;0.684;0.737
2016-11-16 03:00:00;2016;11;16;3;-1.569;4.6;89.1;2.952;0.32;0.53;0.669;0.684;0.737
2016-11-16 04:00:00;2016;11;16;4;-1.6;4.6;89.1;3.878;0.22;0.534;0.67;0.684;0.737
2016-11-16 05:00:00;2016;11;16;5;-1.549;4.6;89.1;4.482;0.74;0.539;0.67;0.684;0.736
2016-11-16 06:00:00;2016;11;16;6;-1.482;4.6;89.1;4.71;0.51;0.549;0.672;0.684;0.734
2016-11-16 07:00:00;2016;11;16;7;3.107;4.6;89.1;6.259;0.9;0.584;0.676;0.684;0.735
2016-11-16 08:00:00;2016;11;16;8;17.388;4.6;89.1;6.004;0.07;0.627;0.677;0.684;0.738
2016-11-16 09:00:00;2016;11;16;9;35.228;4.6;89.1;6.682;0.03;0.629;0.677;0.684;0.737
2016-11-16 10:00:00;2016;11;16;10;91.366;4.6;89.1;6.057;0.0;0.629;0.677;0.684;0.738
2016-11-16 11:00:00;2016;11;16;11;169.96;4.6;89.1;6.218;0.0;0.627;0.678;0.684;0.738
2016-11-16 12:00:00;2016;11;16;12;138.651;4.6;89.1;7.481;0.0;0.624;0.678;0.684;0.739
2016-11-16 13:00:00;2016;11;16;13;124.765;4.6;89.1;6.859;0.0;0.621;0.678;0.684;0.739
2016-11-16 14:00:00;2016;11;16;14;50.147;4.6;89.1;6.448;0.0;0.617;0.678;0.684;0.738
2016-11-16 15:00:00;2016;11;16;15;9.099;4.6;89.1;5.342;0.0;0.612;0.677;0.685;0.736
2016-11-16 16:00:00;2016;11;16;16;-1.537;4.6;89.1;4.794;0.0;0.609;0.677;0.685;0.736
2016-11-16 17:00:00;2016;11;16;17;-1.532;4.6;89.1;5.073;0.0;0.606;0.677;0.685;0.736
2016-11-16 18:00:00;2016;11;16;18;-1.559;4.6;89.1;5.122;0.0;0.6;0.677;0.685;0.735
2016-11-16 19:00:00;2016;11;16;19;-1.614;4.6;89.1;5.083;0.0;0.594;0.677;0.686;0.734
2016-11-16 20:00:00;2016;11;16;20;-1.758;4.6;89.1;6.165;0.09;0.592;0.677;0.686;0.735
2016-11-16 21:00:00;2016;11;16;21;-2.066;4.6;89.1;7.314;1.59;0.607;0.678;0.685;0.737
2016-11-16 22:00:00;2016;11;16;22;-1.575;4.6;89.1;4.819;0.21;0.63;0.678;0.685;0.738
2016-11-16 23:00:00;2016;11;16;23;-1.82;4.6;89.1;4.363;0.0;0.632;0.678;0.685;0.737
2016-11-17 00:00:00;2016;11;17;0;-1.355;4.6;89.1;4.279;0.0;0.63;0.678;0.685;0.737
2016-11-17 01:00:00;2016;11;17;1;-1.991;4.6;89.1;3.975;0.7;0.63;0.678;0.685;0.737
2016-11-17 02:00:00;2016;11;17;2;-1.622;4.6;89.1;1.79;0.0;0.64;0.678;0.685;0.736
2016-11-17 03:00:00;2016;11;17;3;-1.292;4.6;89.1;2.683;0.0;0.64;0.678;0.685;0.737
2016-11-17 04:00:00;2016;11;17;4;-1.542;4.6;89.1;2.623;0.03;0.639;0.678;0.685;0.737
2016-11-17 05:00:00;2016;11;17;5;-1.96;4.6;89.1;3.897;0.17;0.638;0.678;0.685;0.737
2016-11-17 06:00:00;2016;11;17;6;-1.418;4.6;89.1;4.421;0.0;0.637;0.678;0.685;0.737
2016-11-17 07:00:00;2016;11;17;7;12.187;4.6;89.1;5.024;0.0;0.636;0.678;0.685;0.737
2016-11-17 08:00:00;2016;11;17;8;86.883;4.6;89.1;5.187;0.0;0.633;0.678;0.685;0.737
2016-11-17 09:00:00;2016;11;17;9;115.132;4.6;89.1;5.503;0.0;0.631;0.677;0.685;0.737
2016-11-17 10:00:00;2016;11;17;10;104.916;4.6;89.1;6.269;0.0;0.629;0.677;0.685;0.737
2016-11-17 11:00:00;2016;11;17;11;101.047;4.6;89.1;6.406;0.0;0.627;0.676;0.685;0.737
2016-11-17 12:00:00;2016;11;17;12;97.181;4.6;89.1;7.298;0.0;0.624;0.676;0.685;0.737
2016-11-17 13:00:00;2016;11;17;13;119.234;4.6;89.1;6.685;0.0;0.622;0.677;0.685;0.737
2016-11-17 14:00:00;2016;11;17;14;32.564;4.6;89.1;7.404;0.0;0.62;0.676;0.685;0.737
2016-11-17 15:00:00;2016;11;17;15;4.743;4.6;89.1;6.96;0.0;0.616;0.676;0.685;0.736
2016-11-17 16:00:00;2016;11;17;16;-2.388;4.6;89.1;7.368;0.25;0.613;0.676;0.685;0.735
2016-11-17 17:00:00;2016;11;17;17;-2.21;4.6;89.1;8.68;0.71;0.615;0.675;0.685;0.736
2016-11-17 18:00:00;2016;11;17;18;-1.511;4.6;89.1;8.607;0.04;0.622;0.677;0.685;0.738
2016-11-17 19:00:00;2016;11;17;19;-1.434;4.6;89.1;7.614;0.0;0.622;0.677;0.685;0.738
2016-11-17 20:00:00;2016;11;17;20;-1.701;4.6;89.1;7.89;0.06;0.622;0.677;0.685;0.738
2016-11-17 21:00:00;2016;11;17;21;-2.51;4.6;89.1;9.517;2.69;0.632;0.677;0.685;0.737
2016-11-17 22:00:00;2016;11;17;22;-1.789;4.6;89.1;6.168;1.4;0.672;0.679;0.684;0.735
2016-11-17 23:00:00;2016;11;17;23;-1.77;4.6;89.1;4.885;2.93;0.676;0.681;0.683;0.739
2016-11-18 00:00:00;2016;11;18;0;-1.643;4.6;89.1;5.883;2.15;0.682;0.684;0.683;0.743
2016-11-18 01:00:00;2016;11;18;1;-1.703;4.6;89.1;6.155;1.72;0.681;0.683;0.682;0.744
2016-11-18 02:00:00;2016;11;18;2;-1.686;4.6;89.1;6.022;2.14;0.682;0.684;0.683;0.744
2016-11-18 03:00:00;2016;11;18;3;-1.539;4.6;89.1;5.947;1.0;0.682;0.684;0.684;0.743
2016-11-18 04:00:00;2016;11;18;4;-1.713;4.6;89.1;5.934;0.0;0.682;0.684;0.684;0.743
2016-11-18 05:00:00;2016;11;18;5;-1.64;4.6;89.1;5.29;0.0;0.679;0.682;0.684;0.742
2016-11-18 06:00:00;2016;11;18;6;-1.589;4.6;89.1;6.538;0.0;0.681;0.683;0.684;0.744
2016-11-18 07:00:00;2016;11;18;7;9.479;4.6;89.1;6.788;0.0;0.682;0.683;0.684;0.743
2016-11-18 08:00:00;2016;11;18;8;39.542;4.6;89.1;6.518;0.0;0.681;0.683;0.684;0.744
2016-11-18 09:00:00;2016;11;18;9;73.317;4.6;89.1;6.417;0.0;0.681;0.683;0.684;0.743
2016-11-18 10:00:00;2016;11;18;10;110.764;4.6;89.1;8.112;0.11;0.681;0.683;0.683;0.744
2016-11-18 11:00:00;2016;11;18;11;112.677;4.6;89.1;6.028;0.13;0.681;0.683;0.683;0.744
2016-11-18 12:00:00;2016;11;18;12;150.319;4.6;89.1;8.351;0.0;0.681;0.683;0.682;0.743
2016-11-18 13:00:00;2016;11;18;13;116.572;4.6;89.1;7.806;0.0;0.681;0.683;0.682;0.743
2016-11-18 14:00:00;2016;11;18;14;53.109;4.6;89.1;6.857;0.0;0.681;0.683;0.682;0.743
2016-11-18 15:00:00;2016;11;18;15;2.394;4.6;89.1;6.586;0.0;0.681;0.683;0.682;0.743
2016-11-18 16:00:00;2016;11;18;16;-2.365;4.6;89.1;6.64;0.08;0.681;0.683;0.682;0.743
2016-11-18 17:00:00;2016;11;18;17;-1.377;4.6;89.1;5.782;0.0;0.681;0.683;0.683;0.743
2016-11-18 18:00:00;2016;11;18;18;-2.078;4.6;89.1;6.76;0.0;0.681;0.683;0.683;0.744
2016-11-18 19:00:00;2016;11;18;19;-2.504;4.6;89.1;6.33;0.0;0.681;0.683;0.684;0.743
2016-11-18 20:00:00;2016;11;18;20;-2.406;4.6;89.1;5.348;0.0;0.681;0.682;0.684;0.743
2016-11-18 21:00:00;2016;11;18;21;-2.482;4.6;89.1;4.405;0.0;0.68;0.682;0.684;0.743
2016-11-18 22:00:00;2016;11;18;22;-2.379;4.6;89.1;5.536;0.0;0.68;0.682;0.684;0.742
2016-11-18 23:00:00;2016;11;18;23;-2.385;4.6;89.1;5.197;0.0;0.68;0.682;0.684;0.742
2016-11-19 00:00:00;2016;11;19;0;-2.363;4.6;89.1;4.444;0.0;0.679;0.682;0.684;0.742
2016-11-19 01:00:00;2016;11;19;1;-1.836;4.6;89.1;3.92;0.0;0.679;0.682;0.684;0.742
2016-11-19 02:00:00;2016;11;19;2;-2.018;4.6;89.1;4.794;0.0;0.679;0.681;0.684;0.741
2016-11-19 03:00:00;2016;11;19;3;-2.405;4.6;89.1;5.604;0.0;0.679;0.681;0.684;0.741
2016-11-19 04:00:00;2016;11;19;4;-1.709;4.6;89.1;4.459;0.0;0.678;0.681;0.684;0.74
2016-11-19 05:00:00;2016;11;19;5;-1.169;4.6;89.1;6.082;0.0;0.678;0.68;0.684;0.74
2016-11-19 06:00:00;2016;11;19;6;-1.102;4.6;89.1;5.502;0.0;0.677;0.68;0.684;0.739
2016-11-19 07:00:00;2016;11;19;7;2.451;4.6;89.1;5.111;0.0;0.671;0.677;0.684;0.736
2016-11-19 08:00:00;2016;11;19;8;30.648;4.6;89.1;5.585;0.21;0.668;0.676;0.683;0.734
2016-11-19 09:00:00;2016;11;19;9;115.174;4.6;89.1;5.526;0.02;0.673;0.678;0.684;0.736
2016-11-19 10:00:00;2016;11;19;10;159.56;4.6;89.1;6.196;0.0;0.67;0.677;0.683;0.735
2016-11-19 11:00:00;2016;11;19;11;217.069;4.6;89.1;6.1;0.0;0.667;0.676;0.683;0.734
2016-11-19 12:00:00;2016;11;19;12;197.108;4.6;89.1;6.642;0.0;0.666;0.676;0.683;0.734
2016-11-19 13:00:00;2016;11;19;13;117.047;4.6;89.1;6.051;0.0;0.665;0.676;0.682;0.734
2016-11-19 14:00:00;2016;11;19;14;80.138;4.6;89.1;5.639;0.0;0.664;0.676;0.683;0.734
2016-11-19 15:00:00;2016;11;19;15;11.266;4.6;89.1;5.633;0.0;0.664;0.676;0.683;0.734
2016-11-19 16:00:00;2016;11;19;16;-1.783;4.6;89.1;5.25;0.0;0.662;0.676;0.683;0.734
2016-11-19 17:00:00;2016;11;19;17;-2.463;4.6;89.1;5.732;0.0;0.658;0.676;0.683;0.734
2016-11-19 18:00:00;2016;11;19;18;-2.075;4.6;89.1;4.9;0.0;0.655;0.676;0.683;0.734
2016-11-19 19:00:00;2016;11;19;19;-1.69;4.6;89.1;5.102;0.0;0.653;0.675;0.683;0.734
2016-11-19 20:00:00;2016;11;19;20;-2.101;4.6;89.1;4.772;0.0;0.653;0.675;0.683;0.734
2016-11-19 21:00:00;2016;11;19;21;-2.07;4.6;89.1;4.802;0.0;0.652;0.675;0.683;0.734
2016-11-19 22:00:00;2016;11;19;22;-2.267;4.6;89.1;4.762;0.0;0.651;0.675;0.683;0.734
2016-11-19 23:00:00;2016;11;19;23;-2.344;4.6;89.1;4.604;0.0;0.65;0.675;0.683;0.734
2016-11-20 00:00:00;2016;11;20;0;-1.899;4.6;89.1;4.682;0.0;0.648;0.675;0.683;0.735
2016-11-20 01:00:00;2016;11;20;1;-1.618;4.6;89.1;5.241;0.0;0.647;0.675;0.683;0.735
2016-11-20 02:00:00;2016;11;20;2;-1.563;4.6;89.1;6.168;0.0;0.646;0.675;0.683;0.735
2016-11-20 03:00:00;2016;11;20;3;-1.415;4.6;89.1;6.742;0.0;0.645;0.675;0.683;0.736
2016-11-20 04:00:00;2016;11;20;4;-1.478;4.6;89.1;7.669;0.0;0.643;0.676;0.683;0.736
2016-11-20 05:00:00;2016;11;20;5;-1.927;4.6;89.1;8.795;0.0;0.643;0.676;0.683;0.736
2016-11-20 06:00:00;2016;11;20;6;-2.44;4.6;89.1;10.13;0.63;0.643;0.676;0.682;0.736
2016-11-20 07:00:00;2016;11;20;7;0.502;4.6;89.1;10.768;0.81;0.657;0.674;0.682;0.733
2016-11-20 08:00:00;2016;11;20;8;16.199;4.6;89.1;9.99;0.0;0.665;0.675;0.682;0.733
2016-11-20 09:00:00;2016;11;20;9;31.745;4.6;89.1;9.633;0.53;0.665;0.675;0.682;0.733
2016-11-20 10:00:00;2016;11;20;10;72.528;4.6;89.1;11.492;0.12;0.671;0.677;0.682;0.735
2016-11-20 11:00:00;2016;11;20;11;47.515;4.6;89.1;14.139;0.01;0.675;0.679;0.682;0.737
2016-11-20 12:00:00;2016;11;20;12;39.936;4.6;89.1;14.51;0.0;0.672;0.678;0.682;0.736
2016-11-20 13:00:00;2016;11;20;13;41.85;4.6;89.1;12.772;0.0;0.667;0.676;0.681;0.734
2016-11-20 14:00:00;2016;11;20;14;31.337;4.6;89.1;11.976;0.0;0.663;0.675;0.682;0.733
2016-11-20 15:00:00;2016;11;20;15;2.781;4.6;89.1;9.513;0.0;0.66;0.675;0.682;0.733
2016-11-20 16:00:00;2016;11;20;16;-1.734;4.6;89.1;9.211;0.0;0.657;0.676;0.682;0.734
2016-11-20 17:00:00;2016;11;20;17;-1.978;4.6;89.1;7.914;0.0;0.654;0.676;0.682;0.734
2016-11-20 18:00:00;2016;11;20;18;-2.272;4.6;89.1;5.945;0.0;0.653;0.676;0.682;0.734
2016-11-20 19:00:00;2016;11;20;19;-2.028;4.6;89.1;4.214;0.0;0.652;0.676;0.682;0.734
2016-11-20 20:00:00;2016;11;20;20;-1.808;4.6;89.1;2.965;0.0;0.65;0.676;0.682;0.734
2016-11-20 21:00:00;2016;11;20;21;-1.9;4.6;89.1;1.723;0.7;0.648;0.676;0.682;0.734
2016-11-20 22:00:00;2016;11;20;22;-1.687;4.6;89.1;2.287;1.66;0.668;0.678;0.682;0.736
2016-11-20 23:00:00;2016;11;20;23;-1.559;4.6;89.1;2.683;0.75;0.677;0.68;0.682;0.739
2016-11-21 00:00:00;2016;11;21;0;-1.422;4.6;89.1;2.989;0.45;0.679;0.681;0.682;0.742
2016-11-21 01:00:00;2016;11;21;1;-1.506;4.6;89.1;3.437;0.25;0.68;0.682;0.681;0.742
2016-11-21 02:00:00;2016;11;21;2;-1.532;4.6;89.1;3.846;0.06;0.68;0.682;0.681;0.742
2016-11-21 03:00:00;2016;11;21;3;-1.298;4.6;89.1;3.923;0.0;0.68;0.682;0.68;0.741
2016-11-21 04:00:00;2016;11;21;4;-1.356;4.6;89.1;4.705;0.0;0.68;0.682;0.68;0.741
2016-11-21 05:00:00;2016;11;21;5;-1.407;4.6;89.1;4.449;0.0;0.68;0.682;0.68;0.741
2016-11-21 06:00:00;2016;11;21;6;-1.234;4.6;89.1;5.24;0.0;0.68;0.682;0.681;0.742
2016-11-21 07:00:00;2016;11;21;7;7.717;4.6;89.1;4.114;0.0;0.68;0.682;0.681;0.742
2016-11-21 08:00:00;2016;11;21;8;24.986;4.6;89.1;4.503;0.0;0.68;0.682;0.681;0.742
2016-11-21 09:00:00;2016;11;21;9;60.325;4.6;89.1;5.073;0.0;0.68;0.682;0.681;0.742
2016-11-21 10:00:00;2016;11;21;10;81.251;4.6;89.1;6.177;0.0;0.68;0.682;0.681;0.742
2016-11-21 11:00:00;2016;11;21;11;77.251;4.6;89.1;5.749;0.0;0.68;0.682;0.681;0.742
2016-11-21 12:00:00;2016;11;21;12;71.304;4.6;89.1;6.141;0.0;0.681;0.682;0.681;0.742
2016-11-21 13:00:00;2016;11;21;13;66.885;4.6;89.1;6.235;0.0;0.681;0.683;0.681;0.742
2016-11-21 14:00:00;2016;11;21;14;33.418;4.6;89.1;5.917;0.05;0.681;0.683;0.681;0.742
2016-11-21 15:00:00;2016;11;21;15;5.976;4.6;89.1;6.163;0.0;0.681;0.683;0.681;0.742
2016-11-21 16:00:00;2016;11;21;16;-1.58;4.6;89.1;5.222;0.0;0.675;0.68;0.683;0.738
2016-11-21 17:00:00;2016;11;21;17;-1.788;4.6;89.1;6.128;0.0;0.672;0.68;0.683;0.737
2016-11-21 18:00:00;2016;11;21;18;-2.927;4.6;89.1;6.591;1.61;0.676;0.682;0.683;0.74
2016-11-21 19:00:00;2016;11;21;19;-1.75;4.6;89.1;5.289;0.35;0.682;0.684;0.683;0.743
2016-11-21 20:00:00;2016;11;21;20;-1.815;4.6;89.1;4.836;0.0;0.683;0.684;0.683;0.743
2016-11-21 21:00:00;2016;11;21;21;-1.644;4.6;89.1;5.74;0.0;0.683;0.684;0.684;0.744
2016-11-21 22:00:00;2016;11;21;22;-1.604;4.6;89.1;5.592;0.0;0.683;0.684;0.684;0.744
2016-11-21 23:00:00;2016;11;21;23;-1.684;4.6;89.1;6.693;0.0;0.683;0.684;0.684;0.744
2016-11-22 00:00:00;2016;11;22;0;-1.774;4.6;89.1;7.249;0.0;0.683;0.685;0.684;0.744
2016-11-22 01:00:00;2016;11;22;1;-2.001;4.6;89.1;7.061;0.0;0.683;0.685;0.684;0.744
2016-11-22 02:00:00;2016;11;22;2;-2.002;4.6;89.1;7.269;0.0;0.683;0.685;0.683;0.744
2016-11-22 03:00:00;2016;11;22;3;-2.032;4.6;89.1;6.928;0.0;0.683;0.685;0.683;0.744
2016-11-22 04:00:00;2016;11;22;4;-2.332;4.6;89.1;7.065;0.0;0.683;0.684;0.683;0.743
2016-11-22 05:00:00;2016;11;22;5;-2.324;4.6;89.1;7.082;0.0;0.682;0.684;0.683;0.744
2016-11-22 06:00:00;2016;11;22;6;-2.08;4.6;89.1;7.637;0.0;0.682;0.684;0.683;0.743
2016-11-22 07:00:00;2016;11;22;7;20.343;4.6;89.1;6.329;0.0;0.682;0.684;0.683;0.743
2016-11-22 08:00:00;2016;11;22;8;87.863;4.6;89.1;6.794;0.0;0.68;0.684;0.683;0.742
2016-11-22 09:00:00;2016;11;22;9;146.451;4.6;89.1;7.31;0.0;0.673;0.681;0.684;0.738
2016-11-22 10:00:00;2016;11;22;10;146.701;4.6;89.1;7.674;0.0;0.671;0.68;0.685;0.737
2016-11-22 11:00:00;2016;11;22;11;192.137;4.6;89.1;7.352;0.0;0.669;0.68;0.685;0.737
2016-11-22 12:00:00;2016;11;22;12;122.069;4.6;89.1;6.126;0.0;0.668;0.68;0.684;0.736
2016-11-22 13:00:00;2016;11;22;13;101.939;4.6;89.1;4.491;0.0;0.666;0.68;0.684;0.736
2016-11-22 14:00:00;2016;11;22;14;54.753;4.6;89.1;3.807;0.0;0.664;0.68;0.684;0.736
2016-11-22 15:00:00;2016;11;22;15;2.508;4.6;89.1;3.457;0.0;0.658;0.681;0.684;0.736
2016-11-22 16:00:00;2016;11;22;16;-2.004;4.6;89.1;3.254;0.0;0.655;0.681;0.684;0.736
