date-time;year;month;day;hour;Rg;Ta;RH;u;P;smc_065;smc_125;smc_250;smc_500
2015-01-11 22:00:00;2015;1;11;22;-1.106;7.067;77.111;6.928;0.0;0.708;0.688;0.69;0.734
2015-01-11 23:00:00;2015;1;11;23;-1.338;7.39;73.954;7.361;0.0;0.708;0.688;0.69;0.734
2015-01-12 00:00:00;2015;1;12;0;-1.604;7.361;73.065;8.054;0.002;0.708;0.688;0.69;0.734
2015-01-12 01:00:00;2015;1;12;1;-1.305;7.446;72.941;7.013;0.0;0.708;0.688;0.69;0.734
2015-01-12 02:00:00;2015;1;12;2;-1.25;7.178;76.06;6.456;0.0;0.708;0.688;0.69;0.734
2015-01-12 03:00:00;2015;1;12;3;-1.357;7.335;76.982;7.485;0.0;0.708;0.688;0.69;0.734
2015-01-12 04:00:00;2015;1;12;4;-1.549;6.953;80.553;7.653;0.0;0.708;0.688;0.69;0.734
2015-01-12 05:00:00;2015;1;12;5;-2.029;6.899;84.862;8.755;0.112;0.709;0.688;0.69;0.734
2015-01-12 06:00:00;2015;1;12;6;-1.84;6.438;88.513;9.294;0.402;0.709;0.688;0.69;0.735
2015-01-12 07:00:00;2015;1;12;7;-0.79;6.207;89.605;9.193;0.457;0.709;0.688;0.69;0.734
2015-01-12 08:00:00;2015;1;12;8;4.972;6.347;86.737;9.719;0.241;0.709;0.688;0.69;0.734
2015-01-12 09:00:00;2015;1;12;9;20.613;6.808;82.838;9.832;0.038;0.709;0.688;0.69;0.734
2015-01-12 10:00:00;2015;1;12;10;28.624;7.535;77.134;10.232;0.0;0.709;0.688;0.69;0.734
2015-01-12 11:00:00;2015;1;12;11;34.039;7.799;76.903;10.7;0.0;0.709;0.688;0.69;0.734
2015-01-12 12:00:00;2015;1;12;12;71.054;8.508;74.98;10.922;0.0;0.709;0.688;0.69;0.734
2015-01-12 13:00:00;2015;1;12;13;51.649;8.9;73.277;10.979;0.0;0.709;0.688;0.69;0.734
2015-01-12 14:00:00;2015;1;12;14;29.205;8.966;73.784;10.768;0.0;0.709;0.689;0.69;0.734
2015-01-12 15:00:00;2015;1;12;15;4.773;9.203;74.693;10.232;0.0;0.709;0.689;0.69;0.734
2015-01-12 16:00:00;2015;1;12;16;-1.094;9.385;75.356;9.681;0.0;0.71;0.689;0.69;0.734
2015-01-12 17:00:00;2015;1;12;17;-1.478;8.809;81.385;8.942;0.0;0.71;0.689;0.69;0.734
2015-01-12 18:00:00;2015;1;12;18;-2.099;8.667;86.555;8.136;0.0;0.71;0.689;0.69;0.734
2015-01-12 19:00:00;2015;1;12;19;-1.964;8.85;87.727;9.023;0.312;0.71;0.689;0.69;0.734
2015-01-12 20:00:00;2015;1;12;20;-1.567;8.758;89.612;8.848;0.226;0.71;0.689;0.69;0.734
2015-01-12 21:00:00;2015;1;12;21;-1.686;8.962;87.478;8.243;0.01;0.71;0.689;0.691;0.734
2015-01-12 22:00:00;2015;1;12;22;-1.74;8.945;88.982;8.41;0.095;0.711;0.689;0.691;0.734
2015-01-12 23:00:00;2015;1;12;23;-1.593;9.556;85.581;8.53;0.042;0.711;0.689;0.691;0.735
2015-01-13 00:00:00;2015;1;13;0;-1.598;10.13;80.922;8.842;0.147;0.711;0.69;0.691;0.735
2015-01-13 01:00:00;2015;1;13;1;-1.873;9.366;89.457;8.646;1.242;0.711;0.69;0.691;0.735
2015-01-13 02:00:00;2015;1;13;2;-1.522;9.187;90.805;8.659;1.25;0.711;0.69;0.691;0.734
2015-01-13 03:00:00;2015;1;13;3;-1.598;9.748;86.022;8.962;0.04;0.711;0.69;0.691;0.735
2015-01-13 04:00:00;2015;1;13;4;-0.734;10.562;78.915;9.261;0.0;0.711;0.691;0.691;0.735
2015-01-13 05:00:00;2015;1;13;5;-1.249;10.57;77.16;9.732;0.0;0.711;0.69;0.692;0.734
2015-01-13 06:00:00;2015;1;13;6;-2.584;9.99;82.547;10.279;0.04;0.712;0.69;0.692;0.735
2015-01-13 07:00:00;2015;1;13;7;-0.941;10.06;83.665;10.356;0.04;0.712;0.691;0.692;0.735
2015-01-13 08:00:00;2015;1;13;8;11.573;10.172;83.427;8.373;0.12;0.712;0.691;0.692;0.734
2015-01-13 09:00:00;2015;1;13;9;10.688;9.443;90.227;8.202;1.66;0.712;0.691;0.692;0.735
2015-01-13 10:00:00;2015;1;13;10;14.677;8.719;91.41;4.918;3.691;0.712;0.691;0.692;0.735
2015-01-13 11:00:00;2015;1;13;11;28.646;8.421;90.888;5.918;2.13;0.712;0.692;0.692;0.735
2015-01-13 12:00:00;2015;1;13;12;58.775;8.431;90.452;5.489;0.71;0.712;0.692;0.692;0.735
2015-01-13 13:00:00;2015;1;13;13;45.056;8.622;89.908;5.493;0.24;0.712;0.692;0.692;0.735
2015-01-13 14:00:00;2015;1;13;14;42.772;8.289;87.455;6.889;0.08;0.712;0.691;0.693;0.735
2015-01-13 15:00:00;2015;1;13;15;8.339;8.077;85.997;5.87;0.01;0.712;0.691;0.693;0.735
2015-01-13 16:00:00;2015;1;13;16;-1.484;8.111;85.735;5.97;0.05;0.712;0.691;0.693;0.735
2015-01-13 17:00:00;2015;1;13;17;-1.742;7.928;80.956;6.7;0.01;0.712;0.692;0.692;0.735
2015-01-13 18:00:00;2015;1;13;18;-1.867;7.742;77.463;7.92;0.01;0.712;0.692;0.692;0.735
2015-01-13 19:00:00;2015;1;13;19;-2.281;7.125;74.153;7.883;0.0;0.712;0.691;0.693;0.735
2015-01-13 20:00:00;2015;1;13;20;-1.793;6.944;78.086;5.951;0.0;0.712;0.691;0.693;0.735
2015-01-13 21:00:00;2015;1;13;21;-1.849;6.843;81.784;5.451;0.0;0.711;0.692;0.692;0.735
2015-01-13 22:00:00;2015;1;13;22;-1.549;6.747;81.239;6.44;0.1;0.711;0.691;0.692;0.735
2015-01-13 23:00:00;2015;1;13;23;-2.296;6.165;82.83;7.474;0.38;0.711;0.691;0.692;0.735
2015-01-14 00:00:00;2015;1;14;0;-1.832;5.445;87.098;5.177;2.12;0.711;0.691;0.692;0.735
2015-01-14 01:00:00;2015;1;14;1;-1.688;4.685;84.287;7.229;0.76;0.711;0.691;0.692;0.735
2015-01-14 02:00:00;2015;1;14;2;-1.421;4.633;81.443;6.791;0.0;0.711;0.691;0.692;0.735
2015-01-14 03:00:00;2015;1;14;3;-1.479;4.311;84.222;6.376;0.0;0.711;0.691;0.692;0.735
2015-01-14 04:00:00;2015;1;14;4;-1.717;4.399;81.382;6.924;0.0;0.71;0.691;0.691;0.735
2015-01-14 05:00:00;2015;1;14;5;-1.591;4.412;77.533;9.128;0.0;0.71;0.69;0.692;0.735
2015-01-14 06:00:00;2015;1;14;6;-1.937;3.532;80.72;7.647;0.0;0.71;0.69;0.692;0.735
2015-01-14 07:00:00;2015;1;14;7;0.847;3.744;81.43;7.005;0.0;0.71;0.69;0.691;0.735
2015-01-14 08:00:00;2015;1;14;8;8.687;4.047;81.897;6.869;0.0;0.71;0.69;0.691;0.735
2015-01-14 09:00:00;2015;1;14;9;24.093;4.159;82.967;6.792;0.02;0.709;0.69;0.691;0.735
2015-01-14 10:00:00;2015;1;14;10;96.526;3.821;83.953;7.51;0.0;0.709;0.69;0.691;0.735
2015-01-14 11:00:00;2015;1;14;11;87.842;3.736;83.632;6.623;0.0;0.709;0.689;0.691;0.734
2015-01-14 12:00:00;2015;1;14;12;77.326;4.488;79.375;7.809;0.0;0.709;0.69;0.69;0.735
2015-01-14 13:00:00;2015;1;14;13;72.775;4.123;82.936;7.977;1.48;0.709;0.689;0.691;0.735
2015-01-14 14:00:00;2015;1;14;14;73.772;4.786;75.044;6.549;0.01;0.71;0.689;0.691;0.735
2015-01-14 15:00:00;2015;1;14;15;17.807;4.48;70.69;6.198;0.0;0.709;0.689;0.691;0.735
2015-01-14 16:00:00;2015;1;14;16;-1.679;3.424;76.557;4.199;0.0;0.709;0.689;0.691;0.735
2015-01-14 17:00:00;2015;1;14;17;-2.265;3.041;77.837;4.296;0.0;0.709;0.689;0.691;0.735
2015-01-14 18:00:00;2015;1;14;18;-2.132;2.804;80.286;5.033;0.0;0.709;0.689;0.69;0.735
2015-01-14 19:00:00;2015;1;14;19;-2.039;3.129;79.768;6.246;0.0;0.709;0.688;0.69;0.735
2015-01-14 20:00:00;2015;1;14;20;-1.797;3.182;81.368;6.455;0.0;0.709;0.688;0.69;0.735
2015-01-14 21:00:00;2015;1;14;21;-1.646;3.753;80.993;6.704;0.0;0.708;0.689;0.689;0.735
2015-01-14 22:00:00;2015;1;14;22;-1.413;4.356;79.099;6.811;0.0;0.709;0.688;0.689;0.735
2015-01-14 23:00:00;2015;1;14;23;-1.278;4.455;77.934;6.964;0.0;0.708;0.688;0.69;0.735
2015-01-15 00:00:00;2015;1;15;0;-1.234;4.972;78.526;7.312;0.0;0.708;0.688;0.689;0.735
2015-01-15 01:00:00;2015;1;15;1;-1.798;6.303;78.506;9.44;0.0;0.708;0.688;0.689;0.735
2015-01-15 02:00:00;2015;1;15;2;-2.263;6.332;84.523;9.471;0.37;0.708;0.688;0.689;0.735
2015-01-15 03:00:00;2015;1;15;3;-1.939;6.6;88.01;9.669;0.92;0.709;0.688;0.689;0.735
2015-01-15 04:00:00;2015;1;15;4;-1.822;7.071;88.135;10.238;0.447;0.709;0.688;0.689;0.734
2015-01-15 05:00:00;2015;1;15;5;-1.913;7.734;87.802;10.189;0.616;0.709;0.688;0.689;0.735
2015-01-15 06:00:00;2015;1;15;6;-1.757;8.457;84.95;10.821;0.033;0.709;0.688;0.689;0.735
2015-01-15 07:00:00;2015;1;15;7;-1.619;8.703;84.652;11.417;0.603;0.71;0.688;0.69;0.735
2015-01-15 08:00:00;2015;1;15;8;3.415;8.799;83.19;11.06;0.269;0.71;0.688;0.69;0.735
2015-01-15 09:00:00;2015;1;15;9;14.752;9.119;78.091;10.734;0.004;0.71;0.688;0.69;0.735
2015-01-15 10:00:00;2015;1;15;10;17.331;9.597;73.952;11.915;0.0;0.71;0.688;0.69;0.735
2015-01-15 11:00:00;2015;1;15;11;16.785;9.762;73.011;11.068;0.0;0.71;0.689;0.69;0.735
2015-01-15 12:00:00;2015;1;15;12;10.603;9.195;79.289;8.934;0.441;0.71;0.689;0.69;0.735
2015-01-15 13:00:00;2015;1;15;13;7.459;8.222;89.967;4.709;1.167;0.711;0.689;0.69;0.735
2015-01-15 14:00:00;2015;1;15;14;6.241;7.412;91.718;4.886;1.4;0.711;0.69;0.69;0.735
2015-01-15 15:00:00;2015;1;15;15;2.501;7.544;92.028;5.417;1.06;0.711;0.689;0.69;0.735
2015-01-15 16:00:00;2015;1;15;16;-1.085;8.532;82.68;7.525;0.01;0.711;0.689;0.691;0.735
2015-01-15 17:00:00;2015;1;15;17;-1.33;8.75;80.182;7.163;0.06;0.711;0.689;0.691;0.735
2015-01-15 18:00:00;2015;1;15;18;-1.648;8.277;80.638;6.543;0.0;0.711;0.689;0.691;0.735
2015-01-15 19:00:00;2015;1;15;19;-1.763;7.948;69.91;8.657;0.0;0.711;0.689;0.691;0.735
2015-01-15 20:00:00;2015;1;15;20;-1.88;7.507;66.343;8.764;0.0;0.711;0.69;0.691;0.735
2015-01-15 21:00:00;2015;1;15;21;-2.189;7.194;67.923;7.762;0.0;0.711;0.689;0.691;0.735
2015-01-15 22:00:00;2015;1;15;22;-2.329;6.849;71.28;7.394;0.01;0.711;0.689;0.691;0.735
2015-01-15 23:00:00;2015;1;15;23;-2.31;6.621;71.238;8.159;0.0;0.711;0.689;0.691;0.735
2015-01-16 00:00:00;2015;1;16;0;-2.341;6.319;71.408;8.595;0.0;0.711;0.689;0.691;0.734
2015-01-16 01:00:00;2015;1;16;1;-2.331;6.029;71.07;8.163;0.0;0.711;0.689;0.691;0.735
2015-01-16 02:00:00;2015;1;16;2;-2.322;5.842;70.263;7.752;0.0;0.71;0.69;0.691;0.735
2015-01-16 03:00:00;2015;1;16;3;-2.23;5.395;72.363;7.021;0.0;0.71;0.69;0.69;0.735
2015-01-16 04:00:00;2015;1;16;4;-2.187;4.981;74.616;6.688;0.0;0.71;0.689;0.69;0.735
2015-01-16 05:00:00;2015;1;16;5;-2.229;4.773;76.652;7.189;0.0;0.71;0.689;0.69;0.735
2015-01-16 06:00:00;2015;1;16;6;-2.121;4.433;77.93;6.695;0.0;0.71;0.689;0.69;0.735
2015-01-16 07:00:00;2015;1;16;7;1.101;4.007;80.848;6.297;0.0;0.709;0.689;0.69;0.735
2015-01-16 08:00:00;2015;1;16;8;51.372;4.257;80.633;6.496;0.0;0.709;0.689;0.689;0.735
2015-01-16 09:00:00;2015;1;16;9;99.508;5.019;78.496;6.275;0.0;0.709;0.689;0.69;0.734
2015-01-16 10:00:00;2015;1;16;10;145.225;5.655;77.495;5.406;0.0;0.709;0.688;0.69;0.734
2015-01-16 11:00:00;2015;1;16;11;258.7;6.959;72.648;4.856;0.0;0.709;0.688;0.69;0.735
2015-01-16 12:00:00;2015;1;16;12;247.877;7.35;70.461;4.934;0.0;0.71;0.689;0.69;0.735
2015-01-16 13:00:00;2015;1;16;13;212.874;7.901;67.491;4.643;0.0;0.71;0.689;0.69;0.734
2015-01-16 14:00:00;2015;1;16;14;127.63;7.234;66.767;5.323;0.0;0.71;0.689;0.69;0.735
2015-01-16 15:00:00;2015;1;16;15;23.151;5.705;74.015;3.927;0.0;0.71;0.69;0.69;0.735
2015-01-16 16:00:00;2015;1;16;16;-1.357;3.223;82.256;3.099;0.0;0.71;0.689;0.69;0.735
2015-01-16 17:00:00;2015;1;16;17;-1.919;2.214;86.132;3.307;0.0;0.71;0.689;0.69;0.735
2015-01-16 18:00:00;2015;1;16;18;-1.71;2.889;85.64;3.641;0.0;0.71;0.689;0.69;0.734
2015-01-16 19:00:00;2015;1;16;19;-1.373;4.851;82.62;4.688;0.0;0.71;0.688;0.69;0.734
2015-01-16 20:00:00;2015;1;16;20;-1.798;4.132;87.153;2.606;0.01;0.71;0.688;0.69;0.735
2015-01-16 21:00:00;2015;1;16;21;-1.574;3.741;89.73;1.576;0.15;0.709;0.688;0.69;0.735
2015-01-16 22:00:00;2015;1;16;22;-2.04;3.265;89.398;2.46;0.01;0.709;0.688;0.69;0.734
2015-01-16 23:00:00;2015;1;16;23;-2.085;2.981;90.363;3.68;0.0;0.709;0.688;0.69;0.734
2015-01-17 00:00:00;2015;1;17;0;-2.133;2.35;91.135;3.624;0.0;0.709;0.688;0.69;0.735
2015-01-17 01:00:00;2015;1;17;1;-2.179;2.019;90.835;3.385;0.0;0.709;0.689;0.689;0.735
2015-01-17 02:00:00;2015;1;17;2;-2.172;1.689;89.517;3.372;0.0;0.709;0.688;0.689;0.735
2015-01-17 03:00:00;2015;1;17;3;-2.161;0.974;89.508;2.776;0.01;0.709;0.688;0.689;0.735
2015-01-17 04:00:00;2015;1;17;4;-2.122;0.301;90.143;2.148;0.0;0.709;0.688;0.689;0.735
2015-01-17 05:00:00;2015;1;17;5;-2.075;-0.333;88.82;3.095;0.0;0.708;0.688;0.688;0.735
2015-01-17 06:00:00;2015;1;17;6;-2.026;-0.58;88.203;2.734;0.0;0.707;0.688;0.688;0.735
2015-01-17 07:00:00;2015;1;17;7;2.201;-0.46;90.705;1.987;0.0;0.707;0.687;0.688;0.735
2015-01-17 08:00:00;2015;1;17;8;67.925;0.34;89.117;1.868;0.0;0.708;0.687;0.688;0.734
2015-01-17 09:00:00;2015;1;17;9;166.449;1.955;84.855;2.081;0.06;0.708;0.686;0.688;0.734
2015-01-17 10:00:00;2015;1;17;10;242.119;3.262;79.938;3.172;0.0;0.708;0.686;0.688;0.734
2015-01-17 11:00:00;2015;1;17;11;276.893;4.517;73.446;4.644;0.0;0.708;0.686;0.688;0.734
2015-01-17 12:00:00;2015;1;17;12;267.651;5.235;66.906;5.989;0.0;0.708;0.686;0.688;0.734
2015-01-17 13:00:00;2015;1;17;13;211.694;5.335;65.012;5.171;0.0;0.708;0.686;0.688;0.734
2015-01-17 14:00:00;2015;1;17;14;124.624;4.897;62.824;4.971;0.0;0.708;0.686;0.688;0.735
2015-01-17 15:00:00;2015;1;17;15;27.656;3.404;70.528;4.502;0.0;0.708;0.687;0.688;0.735
2015-01-17 16:00:00;2015;1;17;16;-1.411;2.283;75.674;4.705;0.0;0.709;0.686;0.688;0.734
2015-01-17 17:00:00;2015;1;17;17;-2.052;2.323;77.421;5.658;0.0;0.709;0.686;0.688;0.734
2015-01-17 18:00:00;2015;1;17;18;-1.473;2.224;83.469;6.04;0.0;0.708;0.686;0.688;0.734
2015-01-17 19:00:00;2015;1;17;19;-1.288;2.566;80.899;5.934;0.0;0.708;0.686;0.688;0.734
2015-01-17 20:00:00;2015;1;17;20;-1.136;2.697;78.652;6.426;0.0;0.708;0.687;0.688;0.734
2015-01-17 21:00:00;2015;1;17;21;-1.502;2.526;78.164;6.32;0.0;0.708;0.686;0.688;0.734
2015-01-17 22:00:00;2015;1;17;22;-1.373;2.297;79.328;5.628;0.0;0.708;0.686;0.687;0.735
2015-01-17 23:00:00;2015;1;17;23;-1.209;2.309;78.689;5.803;0.0;0.708;0.686;0.687;0.735
2015-01-18 00:00:00;2015;1;18;0;-1.049;2.414;78.681;5.854;0.0;0.708;0.686;0.687;0.734
2015-01-18 01:00:00;2015;1;18;1;-1.33;2.338;81.942;5.358;0.0;0.708;0.686;0.687;0.734
2015-01-18 02:00:00;2015;1;18;2;-1.497;1.812;85.227;3.901;0.0;0.708;0.686;0.687;0.734
2015-01-18 03:00:00;2015;1;18;3;-1.312;1.974;85.145;4.194;0.0;0.708;0.686;0.687;0.734
2015-01-18 04:00:00;2015;1;18;4;-1.28;2.452;84.885;5.529;0.0;0.708;0.686;0.687;0.734
2015-01-18 05:00:00;2015;1;18;5;-1.704;2.32;87.942;5.247;0.11;0.708;0.686;0.687;0.734
2015-01-18 06:00:00;2015;1;18;6;-1.513;1.637;90.677;5.397;0.48;0.707;0.686;0.686;0.735
2015-01-18 07:00:00;2015;1;18;7;-0.412;1.432;91.845;5.302;0.61;0.708;0.685;0.687;0.734
2015-01-18 08:00:00;2015;1;18;8;5.347;1.303;92.452;4.089;0.28;0.708;0.685;0.687;0.734
2015-01-18 09:00:00;2015;1;18;9;11.41;1.982;90.945;5.089;0.0;0.708;0.685;0.687;0.734
2015-01-18 10:00:00;2015;1;18;10;27.098;2.36;89.37;5.79;0.0;0.708;0.685;0.687;0.734
2015-01-18 11:00:00;2015;1;18;11;46.106;2.587;89.195;4.888;0.0;0.709;0.685;0.687;0.734
2015-01-18 12:00:00;2015;1;18;12;27.09;2.392;89.43;4.915;1.07;0.709;0.685;0.687;0.734
2015-01-18 13:00:00;2015;1;18;13;29.114;1.565;92.352;2.367;1.14;0.709;0.685;0.687;0.734
2015-01-18 14:00:00;2015;1;18;14;16.857;2.255;92.707;0.758;0.528;0.709;0.685;0.687;0.734
2015-01-18 15:00:00;2015;1;18;15;4.856;2.42;92.488;0.504;0.82;0.709;0.685;0.687;0.734
2015-01-18 16:00:00;2015;1;18;16;-1.044;2.48;92.892;0.567;0.921;0.709;0.685;0.687;0.734
2015-01-18 17:00:00;2015;1;18;17;-1.288;2.73;92.015;0.967;0.552;0.709;0.686;0.687;0.734
2015-01-18 18:00:00;2015;1;18;18;-1.441;2.76;92.173;0.89;0.794;0.709;0.686;0.687;0.734
2015-01-18 19:00:00;2015;1;18;19;-1.297;2.471;91.452;1.908;0.93;0.709;0.686;0.687;0.735
2015-01-18 20:00:00;2015;1;18;20;-1.441;2.184;91.642;1.332;0.44;0.709;0.686;0.687;0.734
2015-01-18 21:00:00;2015;1;18;21;-1.402;2.089;91.007;0.697;0.73;0.708;0.686;0.686;0.734
2015-01-18 22:00:00;2015;1;18;22;-1.395;1.71;91.523;0.845;0.64;0.709;0.686;0.687;0.734
2015-01-18 23:00:00;2015;1;18;23;-1.435;1.333;92.36;1.085;0.66;0.709;0.686;0.687;0.734
2015-01-19 00:00:00;2015;1;19;0;-1.385;1.02;93.255;1.846;0.68;0.709;0.686;0.687;0.734
2015-01-19 01:00:00;2015;1;19;1;-1.406;0.727;93.462;1.346;0.46;0.709;0.686;0.687;0.734
2015-01-19 02:00:00;2015;1;19;2;-1.295;0.554;93.198;0.531;0.59;0.709;0.686;0.686;0.735
2015-01-19 03:00:00;2015;1;19;3;-1.224;0.559;92.452;0.548;0.69;0.709;0.686;0.686;0.734
2015-01-19 04:00:00;2015;1;19;4;-1.199;0.596;93.333;0.84;0.65;0.708;0.686;0.687;0.734
2015-01-19 05:00:00;2015;1;19;5;-1.189;0.254;94.008;0.963;0.298;0.709;0.686;0.687;0.734
2015-01-19 06:00:00;2015;1;19;6;-1.132;0.183;94.505;1.331;0.073;0.709;0.686;0.687;0.734
2015-01-19 07:00:00;2015;1;19;7;1.193;0.34;94.108;0.914;0.006;0.709;0.685;0.687;0.734
2015-01-19 08:00:00;2015;1;19;8;40.832;0.533;93.808;0.757;0.003;0.709;0.685;0.687;0.734
2015-01-19 09:00:00;2015;1;19;9;72.107;0.565;94.188;0.853;0.0;0.709;0.685;0.687;0.734
2015-01-19 10:00:00;2015;1;19;10;82.992;0.834;93.852;0.565;0.0;0.709;0.685;0.687;0.734
2015-01-19 11:00:00;2015;1;19;11;84.866;0.733;94.133;1.02;0.0;0.709;0.685;0.687;0.734
2015-01-19 12:00:00;2015;1;19;12;59.371;0.742;94.197;0.981;0.0;0.709;0.685;0.687;0.734
2015-01-19 13:00:00;2015;1;19;13;38.572;1.169;93.312;1.321;0.0;0.709;0.685;0.687;0.734
2015-01-19 14:00:00;2015;1;19;14;22.606;0.963;93.48;1.654;0.0;0.709;0.685;0.687;0.734
2015-01-19 15:00:00;2015;1;19;15;7.9;0.601;94.168;1.479;0.0;0.709;0.685;0.687;0.734
2015-01-19 16:00:00;2015;1;19;16;-0.471;0.475;94.523;1.618;0.0;0.709;0.685;0.687;0.734
2015-01-19 17:00:00;2015;1;19;17;-0.849;0.218;94.508;1.5;0.001;0.709;0.686;0.687;0.734
2015-01-19 18:00:00;2015;1;19;18;-0.839;0.14;94.11;1.282;0.0;0.709;0.686;0.687;0.734
2015-01-19 19:00:00;2015;1;19;19;-0.858;0.187;92.975;0.817;0.0;0.709;0.686;0.687;0.734
2015-01-19 20:00:00;2015;1;19;20;-0.921;0.263;91.873;0.519;0.0;0.708;0.686;0.686;0.734
2015-01-19 21:00:00;2015;1;19;21;-0.983;0.406;91.158;0.993;0.001;0.709;0.685;0.687;0.734
2015-01-19 22:00:00;2015;1;19;22;-0.966;0.445;91.467;1.631;0.0;0.709;0.685;0.687;0.734
2015-01-19 23:00:00;2015;1;19;23;-0.9;0.339;88.023;1.347;0.0;0.709;0.686;0.687;0.734
2015-01-20 00:00:00;2015;1;20;0;-0.897;0.157;89.54;1.805;0.002;0.709;0.686;0.687;0.734
2015-01-20 01:00:00;2015;1;20;1;-0.922;0.002;90.093;0.805;0.0;0.709;0.686;0.687;0.734
2015-01-20 02:00:00;2015;1;20;2;-0.922;0.181;90.535;0.699;0.0;0.709;0.686;0.687;0.734
2015-01-20 03:00:00;2015;1;20;3;-0.904;0.134;91.098;1.386;0.001;0.709;0.686;0.687;0.734
2015-01-20 04:00:00;2015;1;20;4;-0.95;0.202;91.145;0.92;0.0;0.709;0.686;0.687;0.734
2015-01-20 05:00:00;2015;1;20;5;-1.209;0.171;91.032;1.17;0.0;0.709;0.686;0.686;0.734
2015-01-20 06:00:00;2015;1;20;6;-1.194;-0.007;91.923;0.717;0.0;0.709;0.685;0.687;0.734
2015-01-20 07:00:00;2015;1;20;7;1.44;0.463;91.717;0.915;0.0;0.709;0.685;0.687;0.734
2015-01-20 08:00:00;2015;1;20;8;24.199;1.206;91.317;0.946;0.0;0.709;0.685;0.687;0.734
2015-01-20 09:00:00;2015;1;20;9;59.949;1.164;89.795;1.793;0.0;0.709;0.685;0.687;0.734
2015-01-20 10:00:00;2015;1;20;10;80.451;1.588;87.387;2.851;0.0;0.709;0.685;0.687;0.734
2015-01-20 11:00:00;2015;1;20;11;144.145;2.033;84.618;2.434;0.0;0.709;0.685;0.687;0.734
2015-01-20 12:00:00;2015;1;20;12;213.213;2.746;79.519;1.465;0.0;0.709;0.685;0.687;0.734
2015-01-20 13:00:00;2015;1;20;13;164.786;2.981;76.76;2.422;0.0;0.709;0.685;0.687;0.734
2015-01-20 14:00:00;2015;1;20;14;93.092;2.716;79.001;2.337;0.0;0.709;0.685;0.687;0.734
2015-01-20 15:00:00;2015;1;20;15;17.788;1.884;83.516;2.023;0.0;0.71;0.685;0.687;0.734
2015-01-20 16:00:00;2015;1;20;16;-0.869;1.672;85.263;2.138;0.0;0.71;0.685;0.687;0.734
2015-01-20 17:00:00;2015;1;20;17;-1.906;0.613;87.498;2.116;0.0;0.71;0.685;0.687;0.734
2015-01-20 18:00:00;2015;1;20;18;-1.909;-0.179;89.2;2.476;0.0;0.709;0.685;0.687;0.734
2015-01-20 19:00:00;2015;1;20;19;-1.223;-0.108;90.43;2.123;0.0;0.709;0.686;0.687;0.734
2015-01-20 20:00:00;2015;1;20;20;-1.036;0.779;90.338;2.005;0.0;0.709;0.685;0.687;0.734
2015-01-20 21:00:00;2015;1;20;21;-1.631;0.417;87.567;2.293;0.0;0.709;0.685;0.687;0.734
2015-01-20 22:00:00;2015;1;20;22;-1.878;-0.373;87.002;2.189;0.0;0.709;0.685;0.687;0.734
2015-01-20 23:00:00;2015;1;20;23;-1.8;-1.205;89.54;2.618;0.001;0.709;0.685;0.687;0.733
2015-01-21 00:00:00;2015;1;21;0;-1.664;-1.001;90.293;3.046;0.001;0.709;0.685;0.687;0.733
2015-01-21 01:00:00;2015;1;21;1;-1.628;-0.725;88.13;2.806;0.0;0.708;0.685;0.686;0.734
2015-01-21 02:00:00;2015;1;21;2;-1.653;-0.677;83.528;2.555;0.001;0.708;0.685;0.686;0.733
2015-01-21 03:00:00;2015;1;21;3;-1.707;-0.857;83.202;2.11;0.001;0.708;0.685;0.686;0.734
2015-01-21 04:00:00;2015;1;21;4;-1.6;-1.12;82.492;2.125;0.0;0.708;0.685;0.685;0.734
2015-01-21 05:00:00;2015;1;21;5;-1.523;-0.555;79.727;2.614;0.0;0.708;0.684;0.686;0.733
2015-01-21 06:00:00;2015;1;21;6;-1.804;-1.45;81.502;2.385;0.0;0.708;0.684;0.686;0.733
2015-01-21 07:00:00;2015;1;21;7;3.448;-1.107;78.493;3.165;0.0;0.708;0.684;0.686;0.733
2015-01-21 08:00:00;2015;1;21;8;37.623;-0.423;78.869;3.505;0.0;0.708;0.683;0.686;0.733
2015-01-21 09:00:00;2015;1;21;9;66.083;0.068;76.916;3.721;0.0;0.708;0.683;0.685;0.733
2015-01-21 10:00:00;2015;1;21;10;98.748;0.382;74.676;3.693;0.0;0.708;0.683;0.685;0.733
2015-01-21 11:00:00;2015;1;21;11;196.334;1.025;70.966;4.061;0.0;0.708;0.683;0.685;0.733
2015-01-21 12:00:00;2015;1;21;12;195.533;1.482;69.537;4.112;0.0;0.708;0.684;0.684;0.734
2015-01-21 13:00:00;2015;1;21;13;120.817;1.512;68.263;4.168;0.0;0.708;0.684;0.684;0.733
2015-01-21 14:00:00;2015;1;21;14;77.001;1.452;68.629;3.469;0.0;0.708;0.684;0.684;0.734
2015-01-21 15:00:00;2015;1;21;15;28.321;0.651;73.974;2.737;0.0;0.708;0.684;0.684;0.734
2015-01-21 16:00:00;2015;1;21;16;-0.982;-1.127;82.12;2.641;0.0;0.708;0.684;0.685;0.733
2015-01-21 17:00:00;2015;1;21;17;-1.927;-1.749;83.587;2.682;0.0;0.708;0.683;0.685;0.733
2015-01-21 18:00:00;2015;1;21;18;-1.97;-2.107;83.263;2.414;0.0;0.708;0.684;0.684;0.734
